deltaRel,thetaRel,alphaRel,betaRel,gammaRel,broadRel,entropy_1min,entropy_fullts
0.138400183111532,0.2102893854633625,0.1752430144748678,0.1501140259050997,0.0701522819880602,0.2558011090570778,0.6757928769048571,0.80590223038743
0.1416185408070329,0.2000011869846149,0.1558814007356487,0.1549575794575077,0.0858098978802491,0.2617313941349465,0.6690470450094081,0.7986855831467157
0.2090841768513221,0.1704731420628708,0.1380983745383882,0.1463650745589705,0.0993665894259466,0.2366126425625015,0.6681708021941866,0.7977476080106503
0.2086991617772866,0.1699431250440934,0.1424452446087141,0.1513084586183554,0.0938360010906219,0.2337680088609282,0.6687753840783144,0.7983947976465324
0.2094105876071876,0.1566066865805022,0.1326712950124303,0.1626196203701909,0.1016891382120032,0.2370026722176856,0.662695149174976,0.7918831533781022
0.1471537671797269,0.1467545732595389,0.151296054111815,0.1806456287350376,0.1623411277954352,0.2118088489184462,0.66095707862623,0.790020568169892
0.1578147564356054,0.1519897526070609,0.1534365503295023,0.1795783738453095,0.1461417577037761,0.2110388090787456,0.6600627877552362,0.7890620022751813
0.1598673557947509,0.1669865861011501,0.1598568540250627,0.1724093222586704,0.1361522945129792,0.2047275873073866,0.6713932782842792,0.8011964564197313
0.1579654579784075,0.1595025766617579,0.1529955567646037,0.1799224599690878,0.1379094021301577,0.2117045464959853,0.6593053967835166,0.7882500645631761
0.2330345361493822,0.1671780888589971,0.1344215928885805,0.1311778683118999,0.0881942097662229,0.2459937040249174,0.6705140186534793,0.8002556088270706
0.233858331726397,0.1697810211967315,0.1333208975262025,0.1246282026032729,0.08893344174118,0.2494781052062157,0.6754282402001314,0.8055123438929868
0.1995685640650263,0.174338719024959,0.1516180526818894,0.1358847929425036,0.1101095241910603,0.2284803470945612,0.663063136862497,0.7922774351264675
0.1938258615878888,0.1667226074094052,0.1386230932129574,0.1504074381635753,0.1315026068077655,0.2189183928184077,0.6577769153721922,0.7866111919623294
0.2239995653861067,0.1720594319784142,0.1410553686598349,0.1298211503982672,0.0982012255973407,0.234863257980036,0.6797268228437724,0.8101071517045711
0.2231851730455956,0.1634049357029336,0.1318615427554763,0.1328780042863689,0.1118877919839682,0.2367825522256572,0.6742904887456507,0.8042956613344914
