roiNum,deltaRel,thetaRel,alphaRel,betaRel,gammaRel,broadRel,entropy_1min,entropy_fullts,roi
1033,0.2045453257065993,0.1751036892156831,0.1694746108491499,0.1424503516406245,0.0832484510895733,0.2251775714983697,0.6772778293528144,0.8074868907577467,ctx-lh-temporalpole
1035,0.2078239969203205,0.1745557763346043,0.1497937374438427,0.1431166893419847,0.0904955345697839,0.2342142653894636,0.6629111785068923,0.7921135532420014,ctx-lh-insula
2001,0.2040993276373789,0.1791111812858982,0.158692880228554,0.135870898497264,0.0765139374107229,0.2457117749401818,0.6692652478646893,0.7989161632011398,ctx-rh-bankssts
2002,0.1731220228240612,0.1583929051107039,0.1429851591175998,0.1721468004052767,0.1218629029743909,0.2314902095679672,0.6611903165097834,0.7902703845139489,ctx-rh-caudalanteriorcingulate
2003,0.1732756856308697,0.1687167513578834,0.1551832585900129,0.1658258801288415,0.1103417594879307,0.2266566648044616,0.6663586225063628,0.7958040501079956,ctx-rh-caudalmiddlefrontal
2006,0.2178268053235764,0.1545959122674906,0.1389385494210039,0.1462757573844452,0.1037947321944043,0.2385682434090793,0.6599507576224272,0.7889418655099381,ctx-rh-entorhinal
2007,0.1957313924633501,0.1787210133890115,0.1632897280761487,0.1462567797816319,0.0919413095446933,0.2240597767451643,0.6694444554682772,0.7991046094338979,ctx-rh-fusiform
2008,0.1899506510136917,0.1688630107111297,0.1669380170118276,0.1521315069809268,0.0955491492462335,0.2265676650361905,0.6695600563876245,0.7992310449207616,ctx-rh-inferiorparietal
2009,0.216182338062845,0.175450773992643,0.1537424822682409,0.1353856956537937,0.0800661059948932,0.2391726040275839,0.67010662855451,0.7998156338051782,ctx-rh-inferiortemporal
2010,0.1976390641489491,0.1861309202892845,0.1672324871054792,0.1322916288236528,0.0935422330681567,0.2231636665644776,0.6724977411638554,0.8023780928749855,ctx-rh-isthmuscingulate
2011,0.1865276025616771,0.1784008424726174,0.1659542830904287,0.1473202731643541,0.1020725583595667,0.2197244403513558,0.6680286825219791,0.797594121648523,ctx-rh-lateraloccipital
2012,0.2089064230652952,0.1723174719904159,0.1441089561282735,0.1426622739976197,0.0937247993483174,0.2382800754700782,0.6653179745400573,0.7946911326083946,ctx-rh-lateralorbitofrontal
2013,0.1809277303601031,0.1656794817006118,0.1720282214408947,0.1582827974967555,0.1097855610911549,0.2132962079104798,0.6706120027574481,0.8003586268800332,ctx-rh-lingual
2014,0.2203758939381537,0.1769301674395444,0.1312980805715838,0.1287451909242554,0.0935896390685342,0.2490610280579283,0.6628800700387169,0.7920804494349925,ctx-rh-medialorbitofrontal
2015,0.2112721343748808,0.17931244834174,0.1561311868557379,0.1369303184753786,0.0802262344273439,0.2361276775249185,0.6698249360512358,0.7995153713614087,ctx-rh-middletemporal
2016,0.1964993751018759,0.1724402773978959,0.1578391936583382,0.1505056748492025,0.0991180492996488,0.2235974296930385,0.6664778406757411,0.7959310901167592,ctx-rh-parahippocampal
2018,0.1783591060568945,0.1707462336148172,0.1598604892399279,0.1623956468611808,0.0984381540466066,0.2302003701805728,0.6652246194848951,0.7945912942804804,ctx-rh-parsopercularis
2019,0.2179284189508531,0.1741923452231542,0.1373728019289765,0.1355243708460685,0.0905420423557578,0.2444400206951896,0.6665932555169226,0.7960554949780012,ctx-rh-parsorbitalis
2020,0.1834080348005344,0.1660875062263838,0.1610999789675324,0.1578228152354546,0.0974122269600362,0.2341694378100585,0.6649197220017752,0.7942643317769037,ctx-rh-parstriangularis
2022,0.1692301530962175,0.1605249135122401,0.1620217153804519,0.1665522866598039,0.1152641695561185,0.2264067617951679,0.6669474723826889,0.7964352613219491,ctx-rh-postcentral
2023,0.1727531694061541,0.1698411090788183,0.1524683253809859,0.1652569567899917,0.1260643313732936,0.2136161079707561,0.662166901894692,0.7913171191497188,ctx-rh-posteriorcingulate
2024,0.1752168406106195,0.1740308924695368,0.153716946526536,0.1621705413604948,0.1060139124115503,0.2288508666212624,0.665847840476336,0.7952587329561961,ctx-rh-precentral
2025,0.1818418080633678,0.1772289167831615,0.1657381006275337,0.1501723417345124,0.1014887603044557,0.2235300724869686,0.6661073492867425,0.795536474637435,ctx-rh-precuneus
2026,0.2234886580074349,0.1567585449639859,0.1363479604539679,0.1481174033891729,0.0899179326572972,0.2453695005281413,0.6600473907852906,0.7890454974419527,ctx-rh-rostralanteriorcingulate
2027,0.1965513481702288,0.176007747046766,0.144124736242562,0.1508955961653782,0.097435565115937,0.2349850072591276,0.6666043852074429,0.7960666704504036,ctx-rh-rostralmiddlefrontal
2028,0.1860185756266156,0.1818942454165276,0.1460553799768732,0.1547369504195689,0.0996140771056555,0.231680771454759,0.6682194591959971,0.7977929016052866,ctx-rh-superiorfrontal
2029,0.1745985533054922,0.1713341191049292,0.1660488779918349,0.1599705337832793,0.1063412522118443,0.2217066636026198,0.6682513491444317,0.7978321741651564,ctx-rh-superiorparietal
2030,0.2026487133655504,0.1761557854812317,0.1542208488448203,0.1398707276359592,0.1007284966304671,0.226375428041971,0.6680459443303736,0.7976108968822082,ctx-rh-superiortemporal
2031,0.174998585774587,0.1698792711634745,0.1725108087642375,0.1604364097161157,0.0947058930390889,0.2274690315424962,0.6684055752008686,0.7979957781395608,ctx-rh-supramarginal
2033,0.2136385488064599,0.1834475668413774,0.1385377379744714,0.1399574878879689,0.0899698547598662,0.2344488037298561,0.6670112841363601,0.796505939663963,ctx-rh-temporalpole
2035,0.1977381225343034,0.1774665652641686,0.1477659122361051,0.1509600663668465,0.0895461128793825,0.2365232207191936,0.662933901618307,0.7921381392773968,ctx-rh-insula
