,deltaRel,thetaRel,alphaRel,betaRel,gammaRel,broadRel,entropy_1min,entropy_fullts
955,0.1806050546244281,0.18790286151697666,0.15795331664509252,0.14798028601919122,0.10987988397293393,0.21567859722137758,0.6654118622689156,0.7947934243484198
956,0.17356019043923698,0.17964944197038507,0.15825806007180684,0.15419747542080145,0.12260335822113755,0.2117314738766322,0.6625504982698953,0.7917281601009506
957,0.1936305277380869,0.15994860058740734,0.1305387563002028,0.1560509000536662,0.1442214293239829,0.21560978599665392,0.6636587749106814,0.7929155831265534
958,0.1717593716367339,0.15498653587440728,0.13791037615326235,0.16625974983271175,0.15530598546774774,0.21377798103513693,0.6609168143758607,0.7899774130713413
959,0.16771575934819144,0.1641455726314063,0.15589240032704832,0.16399110720500215,0.14202231685205197,0.20623284363629976,0.6617969224546897,0.7909206447429667
960,0.1698186753179632,0.15853092192247217,0.14996323537071998,0.1696713176951751,0.14548734097310648,0.20652850872056314,0.6619457154139907,0.7910800959710991
961,0.1766802882572037,0.1578895860034431,0.16279537701663058,0.16313738008929657,0.12408269596743741,0.21541467266598854,0.6633792499383593,0.7926161165805391
962,0.2035780198399187,0.1716440974663401,0.15475324943060553,0.14914680126479488,0.10190021890955894,0.2189776130887818,0.6770781913182745,0.8072763676895908
963,0.21084294857191754,0.16571957764215967,0.1592238921385373,0.1511987668291937,0.0900258912301036,0.2229889235880882,0.678721347783196,0.8090326675784111
964,0.2156659617235023,0.16302237547694556,0.14546181822784504,0.15145357650815827,0.0998560785840696,0.22454018947947915,0.6820847147666125,0.8126262055367677
965,0.21337643992872465,0.16896520864640094,0.14161085244312976,0.13434180885395933,0.11778691256344713,0.22391877756433817,0.6657719697297212,0.7951790912019417
966,0.211148252843718,0.17165065293649753,0.15490307356841435,0.1399469646113819,0.09209625956578806,0.2302547964742001,0.665319903402942,0.7946949348673913
967,0.18978582913829864,0.16648915137863574,0.1560898638707994,0.14973217077105233,0.12691570766055413,0.21098727718065974,0.6645614580742714,0.7938825707360121
968,0.21080095112910277,0.16587254466640566,0.1495377429143814,0.1377549520968161,0.11406791762797582,0.22196589156531826,0.6672280643859891,0.7967383041641704
969,0.20577609232999322,0.18134264074864287,0.16725933922236366,0.1424856598191451,0.07954156170388821,0.223594706175967,0.668598652314177,0.7982056173238788
970,0.2116687696081465,0.18514905125272144,0.16245493423523602,0.13870889032298991,0.060200396629691955,0.2418179579512142,0.6670938392027836,0.7965945888497411
971,0.158277392799262,0.15932239738487072,0.1813486120576734,0.1724873546329637,0.12336592360559046,0.2051983195196397,0.6688223489298054,0.7984450696768355
972,0.17730577117941057,0.1672994124632252,0.16610106068364822,0.1606386746859282,0.12474058982654869,0.2039144911612391,0.6628108442111805,0.7920071178190531
973,0.18683490769385824,0.16949956791724483,0.15735315005637848,0.160821206111442,0.11963313045338625,0.20585803776769007,0.6660044888056067,0.7954281017586438
974,0.14469568173275713,0.14654072207200441,0.15462675437288714,0.19147869417420943,0.15408314038493967,0.20857500726320222,0.6724671240482235,0.8023453392381098
975,0.1407436402908428,0.16246127281304967,0.1720941506345104,0.1820856192041231,0.136552347355052,0.20606296970242205,0.6735143129010639,0.8034655115338649
976,0.1580020650056367,0.1669752349068239,0.17185016859974028,0.1705719731964317,0.12797843357007732,0.2046221247212901,0.6796090459853894,0.809981300257705
977,0.15632043570069604,0.16485138645949193,0.16617626862402832,0.17567433931271134,0.1328621386815412,0.20411543122153114,0.6728512959236493,0.802756307696375
978,0.15727805010471532,0.1724117678836287,0.16891100659076305,0.16943914636889656,0.1255655175900786,0.2063945114619178,0.6723622369169381,0.8022331316593304
979,0.152732445553451,0.14827186465333012,0.13892147977793595,0.188866497827873,0.15262142165287776,0.21858629053453216,0.6640009169619984,0.7932821152044659
980,0.14639333797940612,0.15208203424579692,0.14795570969181826,0.18741826492669408,0.15605568197343037,0.21009497118285422,0.6685557367430591,0.7981596780652515
981,0.14951630993955434,0.14665524604638294,0.14198945458333323,0.18935004175934875,0.15999036261100974,0.21249858506037106,0.6688331061777731,0.7984565843766169
982,0.1580861074184075,0.149071012347605,0.14470082895218203,0.18611730846332503,0.15250990671021375,0.20951483610826668,0.6648059774934207,0.7941444843564152
983,0.15425182596810125,0.1483199973576287,0.15139004255603442,0.17869839509605048,0.159474970403583,0.20786476861860212,0.6603755808712551,0.7893972927847372
984,0.16248241204648126,0.15424590873702834,0.1596916362350354,0.16564737227425202,0.1530532305061481,0.2048794402010549,0.6624971096188681,0.7916709532905856
985,0.16748975986985218,0.16014246824103734,0.1689428989227594,0.16462497968954062,0.1303249979667775,0.20847489531003302,0.6654537918824477,0.7948383311731164
986,0.1657228003629816,0.16097353364820202,0.16671063388269586,0.16722352120720987,0.13826971018555514,0.20109980071335545,0.6686402210511085,0.7982501145499644
987,0.16448550399072182,0.16555580987038204,0.1698268322728151,0.16580091975395017,0.1316333473547164,0.20269758675741456,0.66790134040644,0.7974591355066861
988,0.1837265022305075,0.17174315785070454,0.1655159642309332,0.156122646606244,0.11875244261902278,0.20413928646258794,0.6680161791578468,0.7975820777558005
989,0.152732445553451,0.14827186465333012,0.13892147977793595,0.188866497827873,0.15262142165287776,0.21858629053453216,0.6640009169619984,0.7932821152044659
990,0.14639333797940612,0.15208203424579692,0.14795570969181826,0.18741826492669408,0.15605568197343037,0.21009497118285422,0.6685557367430591,0.7981596780652515
991,0.14951630993955434,0.14665524604638294,0.14198945458333323,0.18935004175934875,0.15999036261100974,0.21249858506037106,0.6688331061777731,0.7984565843766169
992,0.1580861074184075,0.149071012347605,0.14470082895218203,0.18611730846332503,0.15250990671021375,0.20951483610826668,0.6648059774934207,0.7941444843564152
993,0.15425182596810125,0.1483199973576287,0.15139004255603442,0.17869839509605048,0.159474970403583,0.20786476861860212,0.6603755808712551,0.7893972927847372
994,0.16248241204648126,0.15424590873702834,0.1596916362350354,0.16564737227425202,0.1530532305061481,0.2048794402010549,0.6624971096188681,0.7916709532905856
995,0.16748975986985218,0.16014246824103734,0.1689428989227594,0.16462497968954062,0.1303249979667775,0.20847489531003302,0.6654537918824477,0.7948383311731164
996,0.1657228003629816,0.16097353364820202,0.16671063388269586,0.16722352120720987,0.13826971018555514,0.20109980071335545,0.6686402210511085,0.7982501145499644
997,0.16448550399072182,0.16555580987038204,0.1698268322728151,0.16580091975395017,0.1316333473547164,0.20269758675741456,0.66790134040644,0.7974591355066861
998,0.1837265022305075,0.17174315785070454,0.1655159642309332,0.156122646606244,0.11875244261902278,0.20413928646258794,0.6680161791578468,0.7975820777558005
999,0.2281216887906667,0.15000395013082216,0.11788796368673722,0.1413910747615608,0.12641966448501113,0.236175658145202,0.6700637328850646,0.7997737309781483
1000,0.19247214377697908,0.1548869320632668,0.14496284816095525,0.16258332886635235,0.13303251611335357,0.21206223101909283,0.6655745410630749,0.7949676524267072
1001,0.17732327626010083,0.16705081372757655,0.1521582101674643,0.16358396009403198,0.1304533389004491,0.2094304008503772,0.6660348385699287,0.7954606033909668
1002,0.1738572334738998,0.16752281417557216,0.15038865476142507,0.16802525296027274,0.13027175931008517,0.20993428531874508,0.6664088580250273,0.7958611284679094
1003,0.17251000211669917,0.16567315141138073,0.1544746389337056,0.16521035294775788,0.13673318753234934,0.20539866705810736,0.6650575189089283,0.794413908549178
1004,0.20987228400279634,0.16779063473948447,0.14199770896072064,0.14939795311180132,0.1067732764970294,0.22416814268816782,0.6652844640728395,0.7946569783576829
1005,0.21777531599332026,0.17005172968874407,0.1532662732698857,0.13976660129980584,0.09228885629992814,0.22685122344831596,0.6697507065628935,0.799438722043779
1006,0.21656920264845642,0.16866739483295412,0.1483014463545717,0.14228545154531366,0.09977646236241375,0.22440004225629043,0.686844406631383,0.8177083889676594
1007,0.20258517485557126,0.1673142451667376,0.1560688235781568,0.14645169661634447,0.11146740911223735,0.21611265067095253,0.6711823493284828,0.8009707650542657
1008,0.20128918071306356,0.16999093549636693,0.14347028414131305,0.14488586375001752,0.1236367749899346,0.2167269609093044,0.6728539768041483,0.8027591754833594
1009,0.20695435442206156,0.16576279427020366,0.131472235825903,0.14953350650348218,0.11934884230637512,0.22692826667197435,0.6632630464753022,0.7924916190061339
1010,0.21253501963797627,0.1700974657210506,0.14480187881292778,0.1409116427681643,0.11218364471298535,0.21947034834689566,0.666682912772357,0.7961545891306921
1011,0.21644683587157743,0.1776816970196438,0.1350949223599595,0.13650554477397517,0.09328464754057782,0.24098635243426633,0.6607202901830569,0.7897667749281067
1012,0.2441660559785951,0.17262912227260743,0.1495775151232006,0.1181996742188917,0.04784547064475708,0.2675821617619481,0.6661874106408108,0.7956239907327759
1013,0.268961795103698,0.1781242438985496,0.11990508020749396,0.09571946155689183,0.06628599151062939,0.2710034277227371,0.6796306491068337,0.8100043846290073
1014,0.17688008070083983,0.16026773871981814,0.16715377764044773,0.1640028999235073,0.1281290593798644,0.2035664436355225,0.6656251667120249,0.7950218712682747
1015,0.1804087538744698,0.1648181261163494,0.16394623435088093,0.161354164459239,0.1227918057609095,0.20668091543815148,0.6636326043298306,0.7928875460952983
1016,0.1719542476253927,0.1732891022878502,0.16936030188009005,0.16341478288948694,0.11374806558499986,0.20823349973218028,0.6672658363419077,0.7967787461468002
1017,0.1438516497752489,0.1450472154926653,0.14717058911244063,0.2017957490247178,0.13451780547950726,0.22761699111542005,0.6747014015984963,0.804735106634047
1018,0.14828722951661152,0.15366800226976976,0.17699397535045266,0.189178030631584,0.12432339179878639,0.20754937043279567,0.6849434396013642,0.8156790748983549
1019,0.157159970827981,0.16708435581726647,0.16761845011302437,0.17705681362932846,0.12736983091805523,0.20371057869434447,0.6802925929020542,0.8107116774313967
1020,0.16338562984494756,0.16847685405192186,0.1681695005772795,0.16984147457530177,0.1280312927237083,0.20209524822684094,0.6779154334277507,0.8081713172571408
1021,0.16898713118382683,0.1741431274714701,0.1656679926280199,0.16558551034741165,0.12216216755562587,0.20345407081364575,0.6805764696620917,0.8110149796453607
1022,0.16544072772073448,0.1571326017974638,0.15366405623347132,0.17277655806635378,0.1433210326697192,0.20766502351225735,0.6614972669027345,0.7905995125224193
1023,0.15722683096786014,0.14906608197435328,0.1573688273198068,0.1870617544039059,0.1419767124815823,0.20729979285249164,0.6652237596527528,0.7945919617216428
1024,0.13463286195101523,0.13753588791657187,0.1641908212587151,0.2034891270702703,0.14462170158896293,0.21552960021446455,0.67805873288251,0.8083244818074806
1025,0.14475091745645577,0.16169273673566809,0.1733740470886321,0.18472077869233244,0.1287916301072674,0.20666988991964402,0.6768215994079977,0.8070020661934116
1026,0.15137549548352383,0.17384107094925935,0.1738758215141365,0.1713675394512223,0.12329661070256306,0.2062434618992949,0.6785506594885313,0.8088502474218574
1027,0.14676009888308084,0.17655282003055725,0.16938781322108304,0.17355829875473697,0.13106525201302935,0.20267571709751253,0.6828119513657818,0.8134029604502029
1028,0.16757128521440545,0.1534451211371736,0.15559466733243382,0.17879302749950787,0.1413804854274744,0.20321541338900512,0.6670837064942984,0.7965837396002631
1029,0.1733211836141085,0.157425865759394,0.15522532029295458,0.17033817662371473,0.14199528440266437,0.20169416930716383,0.6693435106918966,0.7990029050132191
1030,0.17452668958785408,0.16717303482770768,0.15950576802837108,0.16532994092356795,0.13040804278958823,0.20305652384291104,0.6688193799474618,0.7984418916355294
1031,0.1774240407947626,0.17360996370288065,0.162335378910685,0.1566579446592183,0.1255219301904669,0.2044507417419867,0.6659924761356667,0.7954152373183269
1032,0.16544072772073448,0.1571326017974638,0.15366405623347132,0.17277655806635378,0.1433210326697192,0.20766502351225735,0.6614972669027345,0.7905995125224193
1033,0.15722683096786014,0.14906608197435328,0.1573688273198068,0.1870617544039059,0.1419767124815823,0.20729979285249164,0.6652237596527528,0.7945919617216428
1034,0.13463286195101523,0.13753588791657187,0.1641908212587151,0.2034891270702703,0.14462170158896293,0.21552960021446455,0.67805873288251,0.8083244818074806
1035,0.14475091745645577,0.16169273673566809,0.1733740470886321,0.18472077869233244,0.1287916301072674,0.20666988991964402,0.6768215994079977,0.8070020661934116
1036,0.15137549548352383,0.17384107094925935,0.1738758215141365,0.1713675394512223,0.12329661070256306,0.2062434618992949,0.6785506594885313,0.8088502474218574
1037,0.14676009888308084,0.17655282003055725,0.16938781322108304,0.17355829875473697,0.13106525201302935,0.20267571709751253,0.6828119513657818,0.8134029604502029
1038,0.16757128521440545,0.1534451211371736,0.15559466733243382,0.17879302749950787,0.1413804854274744,0.20321541338900512,0.6670837064942984,0.7965837396002631
1039,0.1733211836141085,0.157425865759394,0.15522532029295458,0.17033817662371473,0.14199528440266437,0.20169416930716383,0.6693435106918966,0.7990029050132191
1040,0.17452668958785408,0.16717303482770768,0.15950576802837108,0.16532994092356795,0.13040804278958823,0.20305652384291104,0.6688193799474618,0.7984418916355294
1041,0.1774240407947626,0.17360996370288065,0.162335378910685,0.1566579446592183,0.1255219301904669,0.2044507417419867,0.6659924761356667,0.7954152373183269
1042,0.20787900632525447,0.17523073470257325,0.15944486306518005,0.14088589488584607,0.09896494972248134,0.21759455129866478,0.6728954435863539,0.8028035331027906
1043,0.21458704959850466,0.17792178639025216,0.15833917862864058,0.13879386210261782,0.08932545386864141,0.22103266941134334,0.6700517086772791,0.7997608626704941
1044,0.2394176407512848,0.18410158812032584,0.13755612135482118,0.1145322557807876,0.08139249045611961,0.24299990353666104,0.6717761144282787,0.8016060667538354
1045,0.21509548285075755,0.1706809117918485,0.12763749611617792,0.1320296691757326,0.11967166460064341,0.23488477546484,0.6645500778971153,0.7938703807599158
1046,0.2152101726830999,0.17721407181575266,0.12888409563953557,0.13480745412825115,0.1174602889722061,0.22642391676115464,0.6667546081414972,0.7962313591112065
1047,0.21984081400411487,0.16894158980690926,0.13082148549361497,0.12709392886949125,0.11885614904225439,0.23444603278361523,0.666006029955678,0.7954297521836764
1048,0.20994493916762086,0.17608288706245825,0.14405768547167083,0.14111826765875768,0.1113451009815347,0.21745111965795774,0.6701901019369277,0.7999089696300262
1049,0.2294701111810348,0.15948877735670616,0.1281544469949362,0.12786736837779208,0.11225278843212545,0.24276650765740532,0.6683683015892181,0.7979590331080818
1050,0.3004388976701445,0.170665419266078,0.09400378895893734,0.0787382736958881,0.050117250593778875,0.30603636981517324,0.6777952101872633,0.8080428148614887
1051,0.19119398911194765,0.1590402888702829,0.14490694911946933,0.15397783561641054,0.1397459753143379,0.21113496196755163,0.6617680117412337,0.7908896626565025
1052,0.18974791448879463,0.16040966093910583,0.1491754392416754,0.15421856457678843,0.1357505242068763,0.2106978965467595,0.6616921106838629,0.7908083227940973
1053,0.1763052808967854,0.16353441430265847,0.15193802771104462,0.1573678679996798,0.14431434708174104,0.20654006200809066,0.6590866660090782,0.7880155619713892
1054,0.17680528288466452,0.16452301936940622,0.1538762062885964,0.1556331951039939,0.1410979541221089,0.20806434223123013,0.6613712020943724,0.7904644077528599
1055,0.19800172089315976,0.1583869783433167,0.14649868370403688,0.1563861239356784,0.11334187620160482,0.22738461692220366,0.6589201279755654,0.7878370098222897
1056,0.20794347318027695,0.1573493271191003,0.12515586752761249,0.15400075619250994,0.12378659003659463,0.2317639859439056,0.6631698008814109,0.7923917162167635
1057,0.18596494121005255,0.16656952648590223,0.13940910529564854,0.16841505413339822,0.12554478361799817,0.21409658925700023,0.6670484935979945,0.7965460364621695
1058,0.1737468953153296,0.16129589634828098,0.14522664097446683,0.17270561204348123,0.1365006993960352,0.2105242559224061,0.6700900154569567,0.7998018585005608
1059,0.18150286127232035,0.14111414105237524,0.12723739429409398,0.19121777286555539,0.12605854008196035,0.23286929043369467,0.664995014161893,0.7943469612020189
1060,0.19190310573560604,0.157405647897,0.15309415681163976,0.1561143127943666,0.1254340448820912,0.2160487318792965,0.6622686953503135,0.7914261979962111
1061,0.1799477523931042,0.15874985841658515,0.15057166843556435,0.16647145854979736,0.12068876526504763,0.22357049693990125,0.6593173201650836,0.7882628474482307
1062,0.1666617641835659,0.16105078551675617,0.1450360641076228,0.1768983861288135,0.13959642988535376,0.21075657017788796,0.6638566172774478,0.7931275314453384
1063,0.16925312413299096,0.15434702094538305,0.13443323281092495,0.1825125004921362,0.13754033966797521,0.22191378195058958,0.6630694169839273,0.7922841637783136
1064,0.18865647270308683,0.15543591109673294,0.16227761467435609,0.15953312062879665,0.12398191753878356,0.21011496335824387,0.6653129882495187,0.7946875285627275
1065,0.1914067595659124,0.15125151276889973,0.14659618421161727,0.1634870941651537,0.13554125764306932,0.21171719164534764,0.663430911974677,0.7926714652709128
1066,0.17509280941251051,0.14991825187939664,0.14450356167723732,0.17809630693845163,0.14006466500985082,0.21232440508255307,0.6615686876750762,0.7906760535477148
1067,0.1575291699308173,0.15767810201599503,0.1533949870261676,0.1829970194025681,0.14021326775819523,0.2081874538662566,0.6624371141856478,0.7916066666051457
1068,0.16790926688212,0.16499425817145627,0.14404358435151066,0.17977920287499413,0.13061175376902753,0.21266193395089147,0.661328724439924,0.7904188834415786
1069,0.16964799351364623,0.1570669620290854,0.13982969204427667,0.1866676292743541,0.1365348082818686,0.2102529148567691,0.6622767711393216,0.7914348516937373
1070,0.23454804665000156,0.18323673547128927,0.13389974672083613,0.12101591836240203,0.08787501746563331,0.2394245353298376,0.684753701003132,0.8154764928245426
1071,0.2548326112986955,0.20907763028453685,0.11929201123943148,0.09318270766615834,0.06064862914852941,0.26296641036264845,0.6878057130365697,0.8187343716779278
1072,0.25515277495827976,0.17689237921917864,0.13087743646115602,0.10608008832929722,0.07076235341707718,0.2602349676150111,0.6821052055960847,0.8126480928215665
1073,0.20077526581215727,0.14783526208477205,0.13850101525855882,0.1596275215804585,0.13387266196948885,0.21938827329456453,0.667006692581072,0.7965012790135718
1074,0.17900684858878216,0.14028972559972663,0.1386421903521092,0.17930442564553256,0.14964535319231906,0.21311145662153042,0.6568774031375283,0.7856465194459514
1075,0.17222041712270791,0.1520592074576744,0.14289588156992847,0.1794831056021196,0.143955271703032,0.2093861165445377,0.6607615142473786,0.7898109601846279
1076,0.2382528885678159,0.19101349182030192,0.13894167813658298,0.10899273347599686,0.07832212754178147,0.24447708045752073,0.6673306728345209,0.7968481652263736
1077,0.23777875074036872,0.17136395386037936,0.12516422498648674,0.12257462254890511,0.10126012029035786,0.24185832757350234,0.6869019764784021,0.8177698363933692
1078,0.23483129849969042,0.17211077124547797,0.1270863722913955,0.12379060254675914,0.10237478848025695,0.23980616693642012,0.6852277676867435,0.8159826380447744
1079,0.2398533174092172,0.17297557881823533,0.1325326506270565,0.12211394275005177,0.08767196556660987,0.2448525448288292,0.6865390146362323,0.8173824183210523
1080,0.23029747967910336,0.16268306433287455,0.13905153824615288,0.13613252148903224,0.09192389583822701,0.23991150041461,0.6768778418092932,0.8070621913174837
1081,0.195517374412777,0.16565585319935364,0.15236120670271,0.16096040595581074,0.102310905738008,0.22319425399134066,0.6616464742806322,0.7907594157549874
1082,0.19813927420674116,0.1666865775312911,0.15341316544608613,0.15469900571399142,0.10425223961011411,0.22280973749177616,0.6609546343415773,0.790017948401379
1083,0.3062092858054342,0.17194424727388916,0.095284341709184,0.07581456420907758,0.03715812371855745,0.3135894372838576,0.6648456628389089,0.7941869917803673
1084,0.25353713431122654,0.168287381783443,0.1322598661794398,0.1226710639718156,0.0531606127391335,0.2700839410149415,0.6668834588359402,0.7963693276270023
1085,0.20590649642322076,0.1841402786116261,0.14777411694615306,0.13991929017742888,0.08971955165072437,0.23254026619084697,0.6665460816642166,0.7960080706015702
1086,0.20109174491810605,0.18592292672439692,0.15081927914485074,0.1379826818507367,0.10360464479618832,0.22057872256572134,0.6776031555109685,0.8078375292855721
1087,0.20880987418033192,0.17570209213650143,0.14958024021104585,0.1359665902052298,0.10147429268534928,0.22846691058154173,0.6678313644366626,0.7973842206178895
1088,0.183158391611946,0.16102473158357578,0.14677852553047882,0.1596945364565847,0.13919298866190385,0.2101508261555109,0.6606686252331114,0.7897113983745929
1089,0.1912982902818996,0.16603113385918555,0.14147365900158992,0.15388578033390515,0.13273832951041664,0.21457280701300308,0.6610187085242405,0.7900866223469521
1090,0.20621268188180975,0.15041871023768902,0.13832858952100066,0.1488264777167121,0.11902499142316132,0.23718854921962718,0.6632540031541333,0.7924819301112533
1091,0.26546508303908883,0.12632142698735338,0.09679344093851547,0.10954009530248582,0.06997843339555128,0.33190152033700526,0.6632306895575825,0.7924569521653457
1092,0.3090588819946462,0.12241860498014764,0.06928928632536892,0.08725710450052283,0.09206513247463513,0.3199109897246791,0.6863871284587063,0.8172202916342169
1093,0.1761763385598268,0.1602845478991429,0.16904753540535924,0.16551736778156398,0.12590132880053317,0.20307288155357395,0.6697196257577396,0.7994054576298645
1094,0.18028307159109258,0.16027592596378495,0.17186301007108032,0.16170558956078018,0.11977815942294298,0.20609424339031918,0.6707339556376556,0.8004909638680332
1095,0.2131787485716321,0.1580713784507951,0.16143953478232104,0.14051295846450035,0.10153634800966517,0.22526103172108625,0.6718551310745616,0.8016906063984742
1096,0.1740977976475539,0.15594880694315336,0.1563075609535303,0.1717636787049303,0.1385892045912609,0.20329295115957122,0.6676894017225466,0.7972322355270132
1097,0.1776880593204101,0.1545063652425865,0.16650925095451258,0.1701651493259153,0.12600871280188203,0.20512246235469347,0.6726089626959045,0.8024970743038726
1098,0.18728652889522696,0.1584554276224529,0.17044862290146034,0.15909597851701554,0.11470996491034055,0.21000347715350373,0.6714593097620497,0.8012671077051355
1099,0.23681084308897735,0.14429345516634348,0.11416549759822972,0.13444108480023317,0.11033065078928668,0.2599584685569298,0.6592152103839546,0.788153376208206
1100,0.19524578398972328,0.16203654557465946,0.13700698095088432,0.1531898334513788,0.12074351209699292,0.23177734393636126,0.6631285221086994,0.7923474898896424
1101,0.19019512501142663,0.15843096134245147,0.14636047787944356,0.1609416270778329,0.12020218464546513,0.22386962404338023,0.663390817433035,0.79262850958391
1102,0.18637374334713083,0.19677214458514328,0.1554144174371969,0.14301483643855478,0.09589801711299675,0.22252684107897733,0.666533499811412,0.7959945978098627
1103,0.18844040015510236,0.18519878724611466,0.15763933013255862,0.15327049620411826,0.1046022289168309,0.21084875734527522,0.669524408284365,0.7991965211595633
1104,0.18291040527556623,0.18554087536865582,0.1660205401098435,0.15591408549077068,0.10272586918879936,0.20688822456636444,0.6670595679541709,0.7965578940156414
1105,0.18637374334713083,0.19677214458514328,0.1554144174371969,0.14301483643855478,0.09589801711299675,0.22252684107897733,0.666533499811412,0.7959945978098627
1106,0.18844040015510236,0.18519878724611466,0.15763933013255862,0.15327049620411826,0.1046022289168309,0.21084875734527522,0.669524408284365,0.7991965211595633
1107,0.18291040527556623,0.18554087536865582,0.1660205401098435,0.15591408549077068,0.10272586918879936,0.20688822456636444,0.6670595679541709,0.7965578940156414
1108,0.13617621667142135,0.14907245918056697,0.18436746523464317,0.18452107734774065,0.1294838824720155,0.21637889909361227,0.6746077568058491,0.8046349619925741
1109,0.1556046015512941,0.17860272004822686,0.1796762375062089,0.15539128323011114,0.11254434955070342,0.21818080811345564,0.6621636508434231,0.7913136353894937
1110,0.16466382665593388,0.18234674146530133,0.16387039395960212,0.1553022801206419,0.1245053797720659,0.20931137802645486,0.6633569276899453,0.7925922012490084
1111,0.17521497710836764,0.18525599377722432,0.15997594423738618,0.1542916931131159,0.11560133924253142,0.20966005252137448,0.6660738020951711,0.7955023292835692
1112,0.17198568003323983,0.1891613376275901,0.16940304679310164,0.1570804247726364,0.10391531596861127,0.20845419480482064,0.66662227651513,0.796089660327847
1113,0.1940787078889456,0.1851642287451731,0.14568309293806286,0.1287145162169543,0.1128469431766161,0.2335125110342481,0.6622700852093668,0.7914276873152688
1114,0.2039755466672605,0.20858394512456843,0.15943356155422037,0.1238012440375302,0.06593898406347466,0.23826671855294576,0.6609114148274554,0.7899716258302784
1115,0.18382665907737694,0.18778531103291055,0.15852613969987187,0.1528299750667064,0.10501722931665149,0.21201468580648275,0.6638196376919275,0.793087915777472
1116,0.17030524989804424,0.18130746212729335,0.16822458225999978,0.16611810053103168,0.11035292419689069,0.20369168098674015,0.6723881958965233,0.8022609025849415
1117,0.17190503300317322,0.18367544437300873,0.16777019441344915,0.16411110348998345,0.10904209277633495,0.20349613194405042,0.6663241732265971,0.7957704444558205
1118,0.17442666403360146,0.1789439811539128,0.15819637311395185,0.15711382484402822,0.12449579127762701,0.2068233655768786,0.6619335044094639,0.7910670104208979
1119,0.17136490446792163,0.18488744399555762,0.16139865959608088,0.15502546006694828,0.11714877938184425,0.21017475249164747,0.66176643297817,0.7908879707751575
1120,0.1724203539709761,0.18446187265566444,0.16160389599525213,0.15241537946217198,0.11655963987059953,0.21253885804533576,0.6627504983942066,0.7919424590260921
1121,0.1635692931677433,0.17337332674912523,0.1769353290453197,0.16645610378398276,0.11764442250555265,0.2020215247482762,0.6719890030849325,0.8018338331596739
1122,0.1628465136758566,0.1823257901708641,0.17123298285400704,0.1637483217004173,0.11619812564837499,0.20364826595048008,0.6653440706914477,0.7947208185804051
1123,0.1747485504684449,0.17362934590031665,0.16287684773098665,0.16797956297641797,0.12097644852821303,0.19978924439562082,0.666862565741852,0.7963469562781914
1124,0.1635692931677433,0.17337332674912523,0.1769353290453197,0.16645610378398276,0.11764442250555265,0.2020215247482762,0.6719890030849325,0.8018338331596739
1125,0.1628465136758566,0.1823257901708641,0.17123298285400704,0.1637483217004173,0.11619812564837499,0.20364826595048008,0.6653440706914477,0.7947208185804051
1126,0.1747485504684449,0.17362934590031665,0.16287684773098665,0.16797956297641797,0.12097644852821303,0.19978924439562082,0.666862565741852,0.7963469562781914
1127,0.1999849594628859,0.1768730792500647,0.13592392143708015,0.13735871657768253,0.12736618929428983,0.22249313397799686,0.6625586039246704,0.791736845398274
1128,0.20308687015247595,0.16586651217340972,0.14714583118730024,0.13866955200475878,0.11980290490029208,0.22542832958176312,0.6611716262542205,0.7902505148091694
1129,0.19973915148232124,0.18310371219527705,0.14643700745141042,0.1372181851655394,0.11222127774937213,0.22128066595607965,0.6627094486473472,0.791898475045717
1130,0.1943335020188835,0.18239397682171174,0.15161705477856766,0.13763323808842226,0.11628454366723834,0.2177376846251765,0.6628618456989868,0.7920617639336378
1131,0.17905769330990087,0.18455697588917847,0.1608811687680006,0.142437097096738,0.11633858275399774,0.21672848218218432,0.6606428339138314,0.7896837540330434
1132,0.183121727417276,0.1840252722559555,0.16603568657752693,0.150726346404508,0.10274756972608051,0.21334339761865304,0.6677390618397506,0.7972854019806048
1133,0.18156567068259316,0.18226490968025905,0.16943966482230094,0.15126806145011013,0.1011425857162633,0.2143191076484733,0.6675493432086012,0.7970822856324812
1134,0.17905769330990087,0.18455697588917847,0.1608811687680006,0.142437097096738,0.11633858275399774,0.21672848218218432,0.6606428339138314,0.7896837540330434
1135,0.183121727417276,0.1840252722559555,0.16603568657752693,0.150726346404508,0.10274756972608051,0.21334339761865304,0.6677390618397506,0.7972854019806048
1136,0.18156567068259316,0.18226490968025905,0.16943966482230094,0.15126806145011013,0.1011425857162633,0.2143191076484733,0.6675493432086012,0.7970822856324812
1137,0.21500001307718383,0.20141204516393083,0.12546816654902132,0.13021823789467982,0.07001148932867321,0.25789004798651094,0.6612638910890487,0.7903493993836486
1138,0.23637270228086532,0.19106669686581002,0.11978091432814375,0.11519616229413422,0.0640047508474607,0.2735787733835859,0.6651526772102186,0.7945158290264641
1139,0.25482721406320435,0.17331113690927732,0.12263305015812,0.11832877064360706,0.06002518669955984,0.2708746415262313,0.6668236447960045,0.7963052813451013
1140,0.15874092622114683,0.1820509638280131,0.16047066043019442,0.15462287703124517,0.12777508850074176,0.21633948398865857,0.6627525136881857,0.7919446183655148
1141,0.15325084772758335,0.18619458100692876,0.16269170614796477,0.15726701767870427,0.12449468745698991,0.2161011599818288,0.6623653651199161,0.7915297847590343
