roiNum,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr,roi
1025,0.6909227727114097,0.3618781873555987,4.300385540674015,12.777777777777779,0.2047846019985258,-0.024680717046312056,0.8795825578057431,53.22222222222222,0.00037067426451623035,23.333333333333332,0.29310253884837156,6.777777777777779,0.40750360750360753,0.06038425925925927,0.07831018518518514,0.895977437854207,18.555555555555554,1.6919217746123973,0.3622222222222222,0.3866666666666667,0.2577087723648047,0.647738045435418,ctx-lh-precuneus
1026,-0.07153274658756918,0.07920198622534103,5.521933563421801,17.5,0.27291484373692826,-0.0018123805171842134,0.9066727782870795,60.5,0.00029389252619510417,44.666666666666664,0.5312731293265723,11.333333333333334,0.3323713323713324,0.10393055555555553,0.1114861111111111,0.929584694140187,15.833333333333334,1.6687292543756502,0.44,0.3833333333333333,0.18152105989981282,0.5715019918833734,ctx-lh-rostralanteriorcingulate
1027,-0.03403135357350948,-0.08859777292088128,6.421575506025861,22.41007326007326,0.23998558585895693,-6.625524840894647e-05,0.8916661705935811,52.213736263736266,0.0005509135860332661,67.57747252747252,0.4796426047541198,11.633150183150182,0.31635297768798204,0.0796227793040293,0.07180838675213676,0.8740463316601835,18.606410256410257,1.7046949501217612,0.4146300366300366,0.3648424908424908,0.20705776625960778,0.5998334894749087,ctx-lh-rostralmiddlefrontal
1028,-0.03712017745482332,0.04553545454290647,6.383787245474699,24.6875,0.26940669404405465,-0.009189247412551069,0.8888258049281884,55.22916666666667,0.0003398175041327003,61.0,0.5249339998647604,10.75,0.24460227272727275,0.09933420138888889,0.09034375,0.8548197396747429,18.875,1.6868325842238399,0.4125,0.35333333333333333,0.17916416233509255,0.6016242209694698,ctx-lh-superiorfrontal
1029,-0.13364335289110224,-0.00549063963632801,3.430847658109191,10.5,0.14331239341141677,0.004743467782637652,0.9324457593688363,38.0,0.00025054704137844375,24.75,0.3693243140986341,5.666666666666666,0.3551587301587301,-0.012937500000000025,-0.015368055555555593,0.8189988454435486,15.083333333333334,1.8176198741388767,0.42333333333333334,0.38333333333333336,0.3055178402539103,0.7527138861959067,ctx-lh-superiorparietal
1030,0.01959618146108074,-0.001443790523733085,6.57685790893411,26.636848072562355,0.2830636105002999,0.001762338993364768,0.8884214746542559,57.237755102040815,0.0004053550103621159,65.44863945578231,0.45151845874582647,13.17891156462585,0.28039768925832365,-0.04662557161753589,-0.04281392195767194,0.9177667066392615,20.08356009070295,1.6594989563421567,0.39921315192743767,0.371249433106576,0.17489002792651093,0.5470162694606387,ctx-lh-superiortemporal
1031,0.22369930330526897,0.04774880719532839,7.137060027019904,29.159259259259258,0.3067945670689831,-0.00048640498108137056,0.8748670413892516,55.25925925925927,0.0004142827856655985,72.10740740740741,0.4846004605244537,13.877777777777778,0.3160917605170479,0.0557581790123457,0.06006929012345679,0.9162427942633491,22.48888888888889,1.644186620557842,0.39970370370370367,0.36711111111111117,0.1801617824794363,0.5328616326717991,ctx-lh-supramarginal
1032,0.10752659766218164,0.13816561004692118,5.93154313468277,27.0,0.2101686448362915,-0.000802192740600897,0.9205767147262272,47.0,0.00025889098210270646,92.5,0.44986590442817526,12.5,0.1497326203208556,-0.1577916666666666,-0.109875,0.8391717173811457,17.5,1.7818817252298482,0.44999999999999996,0.35,0.19098060809177492,0.654539646120754,ctx-lh-frontalpole
1033,0.7661069439052688,0.2386399551976257,8.289019913273307,43.0,0.30985046781220615,0.003888006505831477,0.8729894157846487,66.0,0.0005607832369396348,126.0,0.44672741208172523,23.0,0.12,-0.258,-0.307375,0.9554980370880377,21.0,1.634762505004819,0.44,0.38,0.10316020798531617,0.46746931499837546,ctx-lh-temporalpole
1035,0.19671752829559472,0.07380618988977945,6.787354664048197,23.125,0.33314509899670264,-0.00022056531918013766,0.8694162013501124,62.0,0.0005012892167709929,55.5,0.5306104113078949,11.375,0.42743702553485163,-0.09081770833333333,-0.09018749999999999,0.9694995639207451,23.5,1.5805509927821473,0.3775,0.38,0.17180584824320314,0.4751516902311028,ctx-lh-insula
