roiNum,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr,roi
1034,0.12524001012267016,0.07153631483051066,4.665060617393669,19.1,0.21349182087398785,0.0024030366353136033,0.8187146113684829,722.45,0.003915062955788923,55.05,0.4269921989374983,10.0,0.3142589763177998,-0.08489154411764707,-0.07653860294117647,0.868698105254207,116.4,1.727849990239435,0.367,0.371,0.23310755547908713,0.6688120261607582,ctx-lh-transversetemporal
1035,0.12081981516819786,-0.06836168700489727,4.81914932491922,17.347123015873017,0.23661871880092833,0.0016842541122620333,0.8089747422487882,758.510119047619,0.003973317008849485,47.34097222222223,0.4146920854418364,9.946626984126985,0.3208905895225134,-0.07724374124649859,-0.07479285568394024,0.901179036473852,116.7609126984127,1.6832665617009033,0.42197023809523815,0.37526984126984125,0.2375187774635362,0.6406671100609055,ctx-lh-insula
2001,-0.15442538318248916,-0.046450133376957706,4.066006184026378,13.26666666666667,0.20088999676177544,-0.00495953560546258,0.8091440547099051,671.1166666666666,0.004592818144219052,38.7,0.3667449766459553,6.6833333333333345,0.4105555555555555,-0.02341115196078433,0.012504289215686281,0.8987815881852104,116.86666666666667,1.7039547975001277,0.3426666666666667,0.379,0.25935780171178185,0.6637594046157247,ctx-rh-bankssts
2002,0.04133353095475316,-0.05029227881869049,3.6632864448687052,11.5625,0.17713878317612497,-0.002311367145584509,0.8244540039708802,470.6875,0.004664748035283229,35.6875,0.3698482737098021,7.03125,0.28864989177489175,-0.06503906250000001,-0.06846277573529413,0.836888636975859,121.84375,1.7566128997214427,0.429375,0.383125,0.2768955164382818,0.7359996614131794,ctx-rh-caudalanteriorcingulate
2003,-0.21747001188844692,-0.03918493871221989,3.227946528941817,9.512987012987013,0.1325838348295245,-0.00045351044026219905,0.8264618069383126,734.3787878787879,0.004202947154477307,29.86309523809524,0.27671345052401175,5.803571428571429,0.36334946972361026,-0.048061895212630525,-0.06268360469187675,0.7776526728712331,114.42694805194806,1.7954707805103045,0.39265151515151514,0.36380952380952386,0.3369465997676137,0.799816923475913,ctx-rh-caudalmiddlefrontal
2005,0.20187047222856183,0.08968613775267743,4.742842334930861,13.1875,0.3114649716081483,-0.002390572696589879,0.7987168174130451,518.3125,0.004439268666936223,35.3125,0.46612658126222783,7.0625,0.5756639194139195,-0.11872931985294118,-0.11875689338235294,0.9599752583353653,121.3125,1.6218852590003796,0.28500000000000003,0.31,0.2383662333675579,0.5741474674500257,ctx-rh-cuneus
2007,0.20282692375983558,0.159528239890087,5.005673465325873,12.754545454545456,0.2860376116078824,0.0022474194640164247,0.7888466620763114,630.4787878787879,0.004815527899917843,30.183333333333334,0.4297370255371234,6.954545454545454,0.5510228912501639,-0.1110840017825312,-0.11634196746880571,0.9552292630242021,117.1,1.607900053353275,0.32442424242424245,0.3693939393939394,0.23407384716478938,0.5529962374836075,ctx-rh-fusiform
2008,0.006814246957777548,-0.13441705340424936,5.331071408489228,20.173669467787114,0.2349812093561436,0.0008094680626863761,0.8029463980606582,545.1054621848739,0.0043047244518264974,55.31064425770308,0.4248584903109667,10.446638655462186,0.35606691747544533,-0.10144769010545394,-0.09373570604712474,0.9139887760697977,119.25084033613446,1.6658446940777774,0.3952072829131653,0.3838543417366947,0.22593721580114737,0.6029813464697404,ctx-rh-inferiorparietal
2009,-0.14256755630202925,0.03613455047461434,4.914769362676314,12.265151515151514,0.2735370522006754,0.0001594880260794187,0.7891291026300954,613.5015151515152,0.004751251532008005,31.318181818181817,0.4544481152938022,7.442424242424243,0.4804636107619979,-0.07728436942959002,-0.09318794563279859,0.9351387057886685,117.3409090909091,1.6305870882623366,0.3438787878787879,0.36933333333333335,0.23891983192651933,0.5780803289412041,ctx-rh-inferiortemporal
2010,0.014895552241719642,-0.060913027448302265,2.8109840146058738,7.666666666666667,0.11280494387532292,0.07757663856751885,0.8295871428454706,820.7777777777777,0.005653574724669731,24.777777777777782,0.28698584545930794,4.333333333333333,0.3733893557422969,-0.021646241830065346,-0.025236928104575156,0.7104363443698527,116.44444444444444,1.8331326531340357,0.38666666666666666,0.39111111111111113,0.4253387840187633,0.8729850806396152,ctx-rh-isthmuscingulate
