mni_x,mni_y,mni_z,x,y,z,roiNum,snum,abvr,lobe,isSideLeft
58.231849999999994,16.3726,17.5497994256689,58.231849999999994,16.3726,17.5497994256689,2018,65,ParOpr_R,Frontal,0
59.25095,8.17948,21.207363566185748,59.25095,8.17948,21.207363566185748,2024,71,PreCt_R,Frontal,0
60.449600000000004,-2.32963,25.5132594556621,60.4496,-2.32963,25.5132594556621,2024,71,PreCt_R,Frontal,0
63.26625,-14.055259999999999,26.41920483663285,63.26625,-14.05526,26.41920483663285,2022,69,PsCtr_R,Parietal,0
65.01055,-26.19205,26.758243729470898,65.01055,-26.19205,26.758243729470895,2031,78,SpMar_R,Parietal,0
45.87925,47.161100000000005,21.549964460972852,45.87925,47.161100000000005,21.549964460972852,2027,74,RMFr_R,Frontal,0
50.18825,37.8352,24.83070706479145,50.18825,37.8352,24.83070706479145,2027,74,RMFr_R,Frontal,0
53.9882,27.64095,26.82239317337425,53.9882,27.64095,26.82239317337425,2020,67,ParTrg_R,Frontal,0
55.97435,17.8215,27.9821328934222,55.97435,17.8215,27.9821328934222,2027,74,RMFr_R,Frontal,0
54.8885,10.609504999999999,29.2893640230052,54.8885,10.609505,29.2893640230052,2024,71,PreCt_R,Frontal,0
55.0795,1.7955099999999997,32.55990957093535,55.0795,1.7955099999999995,32.55990957093535,2024,71,PreCt_R,Frontal,0
56.9002,-10.364794999999999,37.082020632053556,56.9002,-10.364795,37.08202063205355,2022,69,PsCtr_R,Parietal,0
38.435900000000004,45.889849999999996,30.56528803198195,38.4359,45.88985,30.56528803198195,2027,74,RMFr_R,Frontal,0
44.6965,37.5214,33.19985747024185,44.6965,37.5214,33.19985747024185,2027,74,RMFr_R,Frontal,0
50.09,28.34755,34.8832480751597,50.09,28.34755,34.8832480751597,2027,74,RMFr_R,Frontal,0
52.09465,19.254649999999998,36.2952175324574,52.09465,19.25465,36.2952175324574,2027,74,RMFr_R,Frontal,0
50.52365,12.60778,38.4082139808509,50.52365,12.60778,38.4082139808509,2027,74,RMFr_R,Frontal,0
50.757149999999996,5.806255,40.6905351791543,50.75715,5.806255,40.6905351791543,2024,71,PreCt_R,Frontal,0
51.752849999999995,-4.6545749999999995,44.1763725799021,51.752849999999995,-4.6545749999999995,44.1763725799021,2024,71,PreCt_R,Frontal,0
32.22815,37.9668,43.16009688237965,32.22815,37.9668,43.16009688237965,2027,74,RMFr_R,Frontal,0
37.781549999999996,31.148000000000003,44.97954226745945,37.78155,31.148000000000003,44.97954226745945,2027,74,RMFr_R,Frontal,0
43.3661,23.023400000000002,45.59716190596965,43.3661,23.0234,45.59716190596965,2003,51,CaMFr_R,Frontal,0
44.8604,14.55125,46.5932370906244,44.8604,14.55125,46.5932370906244,2003,51,CaMFr_R,Frontal,0
44.63975000000001,6.1408249999999995,48.9490156039046,44.63975000000001,6.1408249999999995,48.9490156039046,2003,51,CaMFr_R,Frontal,0
46.19615,-4.689225,51.35214317500475,46.19615,-4.689225,51.35214317500475,2024,71,PreCt_R,Frontal,0
50.040850000000006,-17.80805,51.580049980572696,50.040850000000006,-17.80805,51.580049980572696,2022,69,PsCtr_R,Parietal,0
22.6117,38.02045,48.8787138612643,22.6117,38.02045,48.8787138612643,2028,75,SpFr_R,Frontal,0
25.73185,31.53405,51.181450436772195,25.73185,31.53405,51.181450436772195,2028,75,SpFr_R,Frontal,0
30.1278,24.32595,54.97560554074535,30.1278,24.32595,54.97560554074535,2003,51,CaMFr_R,Frontal,0
47.3723,-22.303150000000002,56.20828084523055,47.3723,-22.30315,56.20828084523055,2022,69,PsCtr_R,Parietal,0
26.56005,-18.052999999999997,-25.72781537732925,26.56005,-18.052999999999997,-25.72781537732925,53,12,Hip_R,Subcortical,0
30.20845,-17.098799999999997,-25.4816733509975,30.20845,-17.098799999999997,-25.4816733509975,53,12,Hip_R,Subcortical,0
41.780249999999995,-3.1548800000000004,-44.68231534488915,41.780249999999995,-3.1548800000000004,-44.68231534488915,2009,56,InTem_R,Temporal,0
51.0834,-4.685915,-39.301697640413096,51.0834,-4.685915,-39.301697640413096,2009,56,InTem_R,Temporal,0
56.64195,-6.636380000000001,-31.83213252025065,56.64195,-6.636380000000001,-31.83213252025065,2015,62,MTem_R,Temporal,0
18.9485,31.5903,-27.1731126440109,18.9485,31.5903,-27.1731126440109,2012,59,LObFr_R,Frontal,0
28.6083,29.2361,-24.06713066981205,28.6083,29.2361,-24.06713066981205,2012,59,LObFr_R,Frontal,0
37.117149999999995,26.374200000000002,-17.44094567792775,37.117149999999995,26.3742,-17.44094567792775,2012,59,LObFr_R,Frontal,0
46.2055,23.88815,-10.157595199136189,46.2055,23.88815,-10.157595199136187,2019,66,ParOrb_R,Frontal,0
53.894800000000004,20.6345,-2.190898069405905,53.8948,20.6345,-2.190898069405905,2018,65,ParOpr_R,Frontal,0
54.3425,-73.66995,9.3354901392003,54.3425,-73.66995,9.3354901392003,2011,58,LOcc_R,Occipital,0
58.1781,-64.1905,9.32176541377342,58.1781,-64.1905,9.32176541377342,2011,58,LOcc_R,Occipital,0
60.6315,-56.49295,10.50667277698252,60.6315,-56.49295,10.50667277698252,2015,62,MTem_R,Temporal,0
-43.28075,56.315250000000006,-3.42506875480736,-43.28075,56.315250000000006,-3.42506875480736,1027,40,RMFr_L,Frontal,1
-51.08015,47.400400000000005,-3.3674553317036047,-51.08015,47.400400000000005,-3.3674553317036047,1020,33,ParTrg_L,Frontal,1
-56.79105,37.0236,-1.104620302677602,-56.79105,37.0236,-1.104620302677602,1020,33,ParTrg_L,Frontal,1
-58.4529,27.189500000000002,-1.126351459924797,-58.4529,27.1895,-1.126351459924797,1020,33,ParTrg_L,Frontal,1
-59.0958,18.594250000000002,-4.40077067910629,-59.0958,18.59425,-4.40077067910629,1030,43,SpTmp_L,Temporal,1
-33.3417,13.18403,-48.745374939612745,-33.3417,13.18403,-48.745374939612745,1033,46,Tpole_L,Temporal,1
-41.33425,5.037992,-49.7145416005852,-41.33425,5.037992,-49.7145416005852,1009,22,InTem_L,Temporal,1
-48.8536,-3.104953,-46.55872108649635,-48.8536,-3.104953,-46.55872108649635,1009,22,InTem_L,Temporal,1
-33.75515,-9.866575000000001,-23.0359905486998,-33.75515,-9.866575,-23.0359905486998,17,5,Hip_L,Subcortical,1
-40.16135,-12.7873,-24.3447368535572,-40.16135,-12.7873,-24.3447368535572,1007,20,Fusi_L,Temporal,1
-27.7299,-17.77455,-20.7904918688324,-27.7299,-17.77455,-20.7904918688324,17,5,Hip_L,Subcortical,1
-33.71975,-18.13305,-21.8372970193927,-33.71975,-18.13305,-21.8372970193927,17,5,Hip_L,Subcortical,1
-39.9367,-19.4847,-22.9002036140949,-39.9367,-19.4847,-22.9002036140949,1007,20,Fusi_L,Temporal,1
-44.9897,-20.3311,-22.42955605127905,-44.9897,-20.3311,-22.42955605127905,1009,22,InTem_L,Temporal,1
-13.617650000000001,-50.34665,-2.391949512909465,-13.61765,-50.34665,-2.391949512909465,1013,26,Ling_L,Occipital,1
-21.09,-47.828050000000005,-11.899802049900364,-21.09,-47.828050000000005,-11.899802049900364,1007,20,Fusi_L,Temporal,1
-30.1525,-44.7939,-18.735477284984647,-30.1525,-44.7939,-18.735477284984647,1007,20,Fusi_L,Temporal,1
-49.65005,-21.9304,55.838710327399795,-49.65005,-21.9304,55.838710327399795,1022,35,PsCtr_L,Parietal,1
-57.57155,-21.879849999999998,46.770450128730545,-57.57155,-21.87985,46.770450128730545,1022,35,PsCtr_L,Parietal,1
-63.3724,-21.33775,35.413707406189246,-63.3724,-21.33775,35.413707406189246,1031,44,SpMar_L,Parietal,1
-66.1586,-18.701,24.97749956237045,-66.1586,-18.701,24.97749956237045,1022,35,PsCtr_L,Parietal,1
-68.22435,-18.3292,15.021038138631646,-68.22435,-18.3292,15.021038138631646,1022,35,PsCtr_L,Parietal,1
-27.93475,-16.238,73.74871696723005,-27.93475,-16.238,73.74871696723005,1024,37,PreCt_L,Frontal,1
-37.8209,-14.05865,64.5158502252646,-37.8209,-14.05865,64.5158502252646,1024,37,PreCt_L,Frontal,1
-47.473150000000004,-10.117805,55.030389447486954,-47.47315,-10.117805,55.030389447486954,1024,37,PreCt_L,Frontal,1
-55.53385,-11.560105,45.1858838065154,-55.53385,-11.560105,45.1858838065154,1022,35,PsCtr_L,Parietal,1
-59.9972,-9.316089999999999,37.174467774152745,-59.9972,-9.31609,37.174467774152745,1022,35,PsCtr_L,Parietal,1
-63.04559999999999,-6.3586,29.12338566292775,-63.04559999999999,-6.3586,29.12338566292775,1022,35,PsCtr_L,Parietal,1
-66.8461,-8.616565000000001,18.504486854150947,-66.8461,-8.616565000000001,18.504486854150947,1022,35,PsCtr_L,Parietal,1
-43.52095,-85.3851,1.8303947881162825,-43.52095,-85.3851,1.8303947881162823,1011,24,LOcc_L,Occipital,1
-49.13015,-78.39405,-3.3693223157840126,-49.13015,-78.39405,-3.3693223157840126,1011,24,LOcc_L,Occipital,1
-53.331149999999994,-69.81255,-8.096985783133055,-53.331149999999994,-69.81255,-8.096985783133055,1007,20,Fusi_L,Temporal,1
-27.93475,-16.238,73.74871696723005,-27.93475,-16.238,73.74871696723005,1024,37,PreCt_L,Frontal,1
-37.8209,-14.05865,64.5158502252646,-37.8209,-14.05865,64.5158502252646,1024,37,PreCt_L,Frontal,1
-47.473150000000004,-10.117805,55.030389447486954,-47.47315,-10.117805,55.030389447486954,1024,37,PreCt_L,Frontal,1
-55.53385,-11.560105,45.1858838065154,-55.53385,-11.560105,45.1858838065154,1022,35,PsCtr_L,Parietal,1
-59.9972,-9.316089999999999,37.174467774152745,-59.9972,-9.31609,37.174467774152745,1022,35,PsCtr_L,Parietal,1
-63.04559999999999,-6.3586,29.12338566292775,-63.04559999999999,-6.3586,29.12338566292775,1022,35,PsCtr_L,Parietal,1
-66.8461,-8.616565000000001,18.504486854150947,-66.8461,-8.616565000000001,18.504486854150947,1022,35,PsCtr_L,Parietal,1
-43.52095,-85.3851,1.8303947881162825,-43.52095,-85.3851,1.8303947881162823,1011,24,LOcc_L,Occipital,1
-49.13015,-78.39405,-3.3693223157840126,-49.13015,-78.39405,-3.3693223157840126,1011,24,LOcc_L,Occipital,1
-53.331149999999994,-69.81255,-8.096985783133055,-53.331149999999994,-69.81255,-8.096985783133055,1007,20,Fusi_L,Temporal,1
32.1304,58.6476,22.163714362222052,32.1304,58.6476,22.163714362222052,2027,74,RMFr_R,Frontal,0
41.323,53.37505,17.87464062831145,41.323,53.37505,17.87464062831145,2027,74,RMFr_R,Frontal,0
48.671949999999995,47.28275,12.94351419224455,48.671949999999995,47.28275,12.94351419224455,2027,74,RMFr_R,Frontal,0
54.1345,37.99865,8.207015716122172,54.1345,37.99865,8.207015716122172,2020,67,ParTrg_R,Frontal,0
56.97265,26.50975,3.602575934047825,56.97265,26.50975,3.602575934047825,2020,67,ParTrg_R,Frontal,0
29.9574,15.330449999999999,-42.66796035508785,29.9574,15.33045,-42.66796035508785,2033,80,Tpole_R,Temporal,0
37.730999999999995,7.677865,-45.99096238257845,37.730999999999995,7.677865,-45.99096238257845,2009,56,InTem_R,Temporal,0
46.24015,-0.6460850000000002,-45.44736775438895,46.24015,-0.6460850000000002,-45.44736775438895,2009,56,InTem_R,Temporal,0
14.26105,-6.643485,-19.866592997759902,14.26105,-6.643485,-19.866592997759906,53,12,Hip_R,Subcortical,0
18.79735,-6.941325,-21.063741900796252,18.79735,-6.941325,-21.063741900796252,53,12,Hip_R,Subcortical,0
23.7358,-6.93188,-21.65069044252245,23.7358,-6.93188,-21.65069044252245,53,12,Hip_R,Subcortical,0
29.35265,-23.605800000000002,-15.62270921082095,29.35265,-23.6058,-15.62270921082095,53,12,Hip_R,Subcortical,0
33.977850000000004,-22.67915,-16.083727887052248,33.977850000000004,-22.67915,-16.083727887052248,53,12,Hip_R,Subcortical,0
39.34325,-20.6982,-15.127065524162148,39.34325,-20.6982,-15.127065524162148,53,12,Hip_R,Subcortical,0
50.5815,-18.96675,-17.4164230291498,50.5815,-18.96675,-17.4164230291498,2015,62,MTem_R,Temporal,0
22.51585,-49.76305,-13.15942282200405,22.51585,-49.76305,-13.15942282200405,2007,54,Fusi_R,Temporal,0
29.30275,-45.08685,-18.719554795734098,29.30275,-45.08685,-18.719554795734098,2007,54,Fusi_R,Temporal,0
36.06895,-40.3281,-24.003955932851248,36.06895,-40.3281,-24.003955932851248,2007,54,Fusi_R,Temporal,0
39.7554,-33.0792,67.1177672187201,39.7554,-33.0792,67.1177672187201,2022,69,PsCtr_R,Parietal,0
49.72,-31.8849,57.3330111222627,49.72,-31.8849,57.3330111222627,2022,69,PsCtr_R,Parietal,0
54.92885,-28.0518,49.0850738037269,54.92885,-28.0518,49.0850738037269,2031,78,SpMar_R,Parietal,0
59.55995,-25.67515,41.477813392138856,59.55995,-25.67515,41.477813392138856,2031,78,SpMar_R,Parietal,0
64.27505,-23.9887,30.4441382982476,64.27505,-23.9887,30.4441382982476,2031,78,SpMar_R,Parietal,0
32.70475,-24.8256,72.71960777636805,32.70475,-24.8256,72.71960777636805,2022,69,PsCtr_R,Parietal,0
42.88305,-24.10745,64.37732677955405,42.88305,-24.10745,64.37732677955405,2022,69,PsCtr_R,Parietal,0
49.79785,-20.15865,55.7320495044664,49.79785,-20.15865,55.7320495044664,2022,69,PsCtr_R,Parietal,0
55.16315,-17.7036,47.4258483972853,55.16315,-17.7036,47.4258483972853,2022,69,PsCtr_R,Parietal,0
60.7064,-16.9476,37.5611114487153,60.7064,-16.9476,37.5611114487153,2031,78,SpMar_R,Parietal,0
64.9582,-16.1911,26.226503319634503,64.9582,-16.1911,26.226503319634503,2031,78,SpMar_R,Parietal,0
65.53355,-15.8843,14.205043954127431,65.53355,-15.8843,14.205043954127431,2031,78,SpMar_R,Parietal,0
32.0788,-77.4422,-16.33804361870005,32.0788,-77.4422,-16.33804361870005,2007,54,Fusi_R,Temporal,0
40.67105,-69.34100000000001,-17.346423383485202,40.67105,-69.34100000000001,-17.346423383485202,2007,54,Fusi_R,Temporal,0
47.233149999999995,-62.232150000000004,-18.380800040184752,47.233149999999995,-62.23215,-18.380800040184752,2007,54,Fusi_R,Temporal,0
32.70475,-24.8256,72.71960777636805,32.70475,-24.8256,72.71960777636805,2022,69,PsCtr_R,Parietal,0
42.88305,-24.10745,64.37732677955405,42.88305,-24.10745,64.37732677955405,2022,69,PsCtr_R,Parietal,0
49.79785,-20.15865,55.7320495044664,49.79785,-20.15865,55.7320495044664,2022,69,PsCtr_R,Parietal,0
55.16315,-17.7036,47.4258483972853,55.16315,-17.7036,47.4258483972853,2022,69,PsCtr_R,Parietal,0
60.7064,-16.9476,37.5611114487153,60.7064,-16.9476,37.5611114487153,2031,78,SpMar_R,Parietal,0
64.9582,-16.1911,26.226503319634503,64.9582,-16.1911,26.226503319634503,2031,78,SpMar_R,Parietal,0
65.53355,-15.8843,14.205043954127431,65.53355,-15.8843,14.205043954127431,2031,78,SpMar_R,Parietal,0
32.0788,-77.4422,-16.33804361870005,32.0788,-77.4422,-16.33804361870005,2007,54,Fusi_R,Temporal,0
40.67105,-69.34100000000001,-17.346423383485202,40.67105,-69.34100000000001,-17.346423383485202,2007,54,Fusi_R,Temporal,0
47.233149999999995,-62.232150000000004,-18.380800040184752,47.233149999999995,-62.23215,-18.380800040184752,2007,54,Fusi_R,Temporal,0
-46.9458,-20.6972,-35.0196811202079,-46.9458,-20.6972,-35.0196811202079,1009,22,InTem_L,Temporal,1
-50.6463,-11.885179999999998,-40.3212501047314,-50.6463,-11.885179999999998,-40.3212501047314,1009,22,InTem_L,Temporal,1
-54.6596,-2.54443,-40.386500431270946,-54.6596,-2.54443,-40.386500431270946,1009,22,InTem_L,Temporal,1
-19.66225,-9.5184,-14.761841822091249,-19.66225,-9.5184,-14.761841822091249,18,6,Amy_L,Subcortical,1
-24.756050000000002,-8.05287,-15.6391928115126,-24.75605,-8.05287,-15.6391928115126,18,6,Amy_L,Subcortical,1
-29.9322,-6.744415,-17.22128397700625,-29.9322,-6.744415,-17.22128397700625,18,6,Amy_L,Subcortical,1
-28.913400000000003,-20.08565,-11.72232422468785,-28.913400000000003,-20.08565,-11.72232422468785,17,5,Hip_L,Subcortical,1
-33.80445,-18.44765,-13.71071127684335,-33.80445,-18.44765,-13.71071127684335,17,5,Hip_L,Subcortical,1
-38.3089,-16.1478,-13.6544137409103,-38.3089,-16.1478,-13.6544137409103,17,5,Hip_L,Subcortical,1
-14.082754999999999,51.4362,-25.1136934162532,-14.082755,51.4362,-25.1136934162532,1012,25,LObFr_L,Frontal,1
-22.5081,43.8835,-23.7626884593519,-22.5081,43.8835,-23.7626884593519,1012,25,LObFr_L,Frontal,1
-31.572499999999998,36.5125,-23.2144708032891,-31.5725,36.5125,-23.2144708032891,1012,25,LObFr_L,Frontal,1
-40.799949999999995,29.32215,-20.36426359680555,-40.799949999999995,29.32215,-20.36426359680555,1012,25,LObFr_L,Frontal,1
-49.3846,22.787,-13.238970369423459,-49.3846,22.787,-13.23897036942346,1019,32,ParOrb_L,Frontal,1
-22.687800000000003,43.224599999999995,46.212790520865354,-22.687800000000003,43.224599999999995,46.212790520865354,1027,40,RMFr_L,Frontal,1
-28.923000000000002,33.01215,46.06711609000175,-28.923,33.01215,46.06711609000175,1027,40,RMFr_L,Frontal,1
-31.20265,24.5762,47.8970709033129,-31.20265,24.5762,47.8970709033129,1003,17,CaMFr_L,Frontal,1
-44.94655,-10.209925,56.879781162537654,-44.94655,-10.209925,56.879781162537654,1024,37,PreCt_L,Frontal,1
-43.5232,55.3253,-1.242819840094325,-43.5232,55.3253,-1.242819840094325,1027,40,RMFr_L,Frontal,1
-46.82885,47.9974,7.6674326283511,-46.82885,47.9974,7.6674326283511,1020,33,ParTrg_L,Frontal,1
-44.7729,16.98725,41.17425971583085,-44.7729,16.98725,41.17425971583085,1003,17,CaMFr_L,Frontal,1
-46.911550000000005,10.355635,44.635900384202955,-46.911550000000005,10.355635,44.635900384202955,1003,17,CaMFr_L,Frontal,1
-44.141149999999996,51.0293,-11.623525559588469,-44.14115,51.0293,-11.623525559588469,1019,32,ParOrb_L,Frontal,1
-49.96785,43.8106,-2.514280975644475,-49.96785,43.8106,-2.514280975644475,1020,33,ParTrg_L,Frontal,1
-53.1143,34.97665,6.953013185404195,-53.1143,34.97665,6.953013185404195,1020,33,ParTrg_L,Frontal,1
-52.3153,27.27715,17.15873266272375,-52.3153,27.27715,17.15873266272375,1018,31,ParOpr_L,Frontal,1
-50.93,13.270575000000001,37.791922122291,-50.93,13.270575,37.791922122291,1003,17,CaMFr_L,Frontal,1
-53.05,5.043620000000001,40.382711372346705,-53.05,5.043620000000001,40.382711372346705,1024,37,PreCt_L,Frontal,1
-46.21895,23.326349999999998,-24.047751710380652,-46.21895,23.32635,-24.047751710380652,1030,43,SpTmp_L,Temporal,1
-53.70115,17.73845,-14.42011860554696,-53.70115,17.73845,-14.42011860554696,1030,43,SpTmp_L,Temporal,1
-58.0449,12.080705,-4.410538055707349,-58.0449,12.080705,-4.410538055707349,1030,43,SpTmp_L,Temporal,1
-61.4611,7.832839999999999,4.664394187953366,-61.4611,7.832839999999999,4.664394187953366,1024,37,PreCt_L,Frontal,1
-62.731750000000005,3.4378175,13.781329260114607,-62.731750000000005,3.4378175,13.781329260114608,1024,37,PreCt_L,Frontal,1
-61.206950000000006,-2.8868325,21.51756002281825,-61.206950000000006,-2.8868325,21.51756002281825,1024,37,PreCt_L,Frontal,1
-48.19555,19.05415,-32.1129121805406,-48.19555,19.05415,-32.1129121805406,1030,43,SpTmp_L,Temporal,1
-51.7308,12.797149999999998,-22.065760188122148,-51.7308,12.797149999999998,-22.065760188122148,1030,43,SpTmp_L,Temporal,1
-56.801100000000005,6.6736949999999995,-12.84076952518806,-56.801100000000005,6.6736949999999995,-12.84076952518806,1030,43,SpTmp_L,Temporal,1
-62.0236,1.870511,-3.3310414257995253,-62.0236,1.870511,-3.3310414257995253,1030,43,SpTmp_L,Temporal,1
-63.615649999999995,-2.7963090000000004,5.51616691954312,-63.615649999999995,-2.7963090000000004,5.51616691954312,1030,43,SpTmp_L,Temporal,1
-63.69975,-10.469825,10.937320182133085,-63.69975,-10.469825,10.937320182133083,1022,35,PsCtr_L,Parietal,1
-63.4807,-18.2245,15.7150437880387,-63.4807,-18.2245,15.7150437880387,1022,35,PsCtr_L,Parietal,1
-61.981700000000004,-8.92107,-14.542658553357949,-61.9817,-8.92107,-14.542658553357947,1015,28,MTem_L,Temporal,1
-63.61165,-17.160149999999998,16.76637392216235,-63.61165,-17.160149999999998,16.76637392216235,1022,35,PsCtr_L,Parietal,1
-60.1494,-25.1237,27.13019131678105,-60.1494,-25.1237,27.13019131678105,1031,44,SpMar_L,Parietal,1
-53.83395,-30.653200000000002,38.50657344411435,-53.83395,-30.6532,38.50657344411435,1031,44,SpMar_L,Parietal,1
-61.56225,-32.17195,27.55697881959695,-61.56225,-32.17195,27.55697881959695,1031,44,SpMar_L,Parietal,1
-17.92705,65.6816,-17.6884309543304,-17.92705,65.6816,-17.6884309543304,1027,40,RMFr_L,Frontal,1
-28.09135,62.91285,-15.608920465975899,-28.09135,62.91285,-15.6089204659759,1027,40,RMFr_L,Frontal,1
-35.994550000000004,60.95975,-11.44378146681094,-35.994550000000004,60.95975,-11.44378146681094,1027,40,RMFr_L,Frontal,1
-42.49785,56.49335,-2.6304621221552944,-42.49785,56.49335,-2.6304621221552944,1027,40,RMFr_L,Frontal,1
-46.46525,49.250699999999995,7.153504533542145,-46.46525,49.250699999999995,7.153504533542145,1020,33,ParTrg_L,Frontal,1
-45.80855,-51.92055,-24.561031454728898,-45.80855,-51.92055,-24.561031454728894,1009,22,InTem_L,Temporal,1
-54.21115,-42.013549999999995,-28.95831738547855,-54.21115,-42.013549999999995,-28.95831738547855,1009,22,InTem_L,Temporal,1
-61.2549,-33.0556,-28.79376127313145,-61.2549,-33.0556,-28.79376127313145,1009,22,InTem_L,Temporal,1
-51.34415,-73.52005,-9.20119674161497,-51.34415,-73.52005,-9.20119674161497,1007,20,Fusi_L,Temporal,1
-57.7949,-62.96395,-8.748417410083345,-57.7949,-62.96395,-8.748417410083345,1009,22,InTem_L,Temporal,1
-64.86415,-51.61345,-6.14128932010067,-64.86415,-51.61345,-6.14128932010067,1015,28,MTem_L,Temporal,1
-20.7427,68.7056,-12.173749068898921,-20.7427,68.7056,-12.17374906889892,1027,40,RMFr_L,Frontal,1
-28.76005,66.81245,-4.49795243584311,-28.76005,66.81245,-4.49795243584311,1027,40,RMFr_L,Frontal,1
-35.3287,62.2926,2.6521862812051697,-35.3287,62.2926,2.6521862812051697,1027,40,RMFr_L,Frontal,1
-21.8788,-1.022875,-44.11995687184095,-21.8788,-1.022875,-44.11995687184095,1006,19,Ethr_L,Temporal,1
-28.8992,-7.253095,-45.0353663271354,-28.8992,-7.253095,-45.0353663271354,1007,20,Fusi_L,Temporal,1
-39.4003,-12.253264999999999,-41.82994457439655,-39.4003,-12.253265,-41.82994457439655,1007,20,Fusi_L,Temporal,1
-21.8788,-1.022875,-44.11995687184095,-21.8788,-1.022875,-44.11995687184095,1006,19,Ethr_L,Temporal,1
-28.8992,-7.253095,-45.0353663271354,-28.8992,-7.253095,-45.0353663271354,1007,20,Fusi_L,Temporal,1
-39.4003,-12.253264999999999,-41.82994457439655,-39.4003,-12.253265,-41.82994457439655,1007,20,Fusi_L,Temporal,1
-55.643950000000004,-25.5072,53.30709258897275,-55.64395,-25.5072,53.30709258897275,1022,35,PsCtr_L,Parietal,1
-62.89425,-23.4859,42.09757117522885,-62.89425,-23.4859,42.09757117522885,1031,44,SpMar_L,Parietal,1
-66.26005,-22.0579,28.9695645647961,-66.26005,-22.0579,28.9695645647961,1031,44,SpMar_L,Parietal,1
-66.4377,-21.237099999999998,17.2929728901396,-66.4377,-21.2371,17.2929728901396,1022,35,PsCtr_L,Parietal,1
-65.93275,-19.83625,7.151918569381925,-65.93275,-19.83625,7.151918569381925,1030,43,SpTmp_L,Temporal,1
-23.812649999999998,-12.952449999999999,-25.6537963396521,-23.81265,-12.95245,-25.6537963396521,17,5,Hip_L,Subcortical,1
-33.0853,-13.098600000000001,-26.8773790319117,-33.0853,-13.0986,-26.8773790319117,1007,20,Fusi_L,Temporal,1
-26.172449999999998,-26.78215,-20.42193059749315,-26.17245,-26.78215,-20.42193059749315,1016,29,ParHip_L,Temporal,1
-35.6133,-26.2442,-27.3322227891949,-35.6133,-26.2442,-27.3322227891949,1007,20,Fusi_L,Temporal,1
-45.3532,-23.518900000000002,-29.40109139883575,-45.3532,-23.5189,-29.40109139883575,1009,22,InTem_L,Temporal,1
-61.21015,-54.774649999999994,25.040353087704553,-61.21015,-54.774649999999994,25.040353087704553,1031,44,SpMar_L,Parietal,1
-64.549,-48.632149999999996,14.529480523807685,-64.549,-48.63215,14.529480523807685,1030,43,SpTmp_L,Temporal,1
-65.76325,-42.7365,5.539697509798175,-65.76325,-42.7365,5.539697509798175,1015,28,MTem_L,Temporal,1
-31.0743,-54.5961,-13.61110239981455,-31.0743,-54.5961,-13.61110239981455,1007,20,Fusi_L,Temporal,1
-36.6077,-48.0071,-18.316481135161652,-36.6077,-48.0071,-18.316481135161652,1007,20,Fusi_L,Temporal,1
-44.130250000000004,-40.2025,-22.96060229586195,-44.13025,-40.2025,-22.96060229586195,1009,22,InTem_L,Temporal,1
-31.0743,-54.5961,-13.61110239981455,-31.0743,-54.5961,-13.61110239981455,1007,20,Fusi_L,Temporal,1
-36.6077,-48.0071,-18.316481135161652,-36.6077,-48.0071,-18.316481135161652,1007,20,Fusi_L,Temporal,1
-44.130250000000004,-40.2025,-22.96060229586195,-44.13025,-40.2025,-22.96060229586195,1009,22,InTem_L,Temporal,1
16.36665,-9.596955,-22.10839565448455,16.36665,-9.596955,-22.10839565448455,53,12,Hip_R,Subcortical,0
21.03915,-10.078489999999999,-23.39529031424655,21.03915,-10.07849,-23.39529031424655,53,12,Hip_R,Subcortical,0
25.3468,-10.7684,-24.9178536394955,25.3468,-10.7684,-24.9178536394955,53,12,Hip_R,Subcortical,0
22.259900000000002,-15.2314,-22.0580294891039,22.2599,-15.2314,-22.0580294891039,53,12,Hip_R,Subcortical,0
21.172150000000002,-20.6036,-23.00192851467385,21.17215,-20.6036,-23.00192851467385,2016,63,ParHip_R,Temporal,0
29.11545,-21.49215,-30.473198199537848,29.11545,-21.49215,-30.473198199537848,2007,54,Fusi_R,Temporal,0
37.331050000000005,-19.8682,-33.583159365194845,37.331050000000005,-19.8682,-33.583159365194845,2007,54,Fusi_R,Temporal,0
21.172150000000002,-20.6036,-23.00192851467385,21.17215,-20.6036,-23.00192851467385,2016,63,ParHip_R,Temporal,0
29.11545,-21.49215,-30.473198199537848,29.11545,-21.49215,-30.473198199537848,2007,54,Fusi_R,Temporal,0
37.331050000000005,-19.8682,-33.583159365194845,37.331050000000005,-19.8682,-33.583159365194845,2007,54,Fusi_R,Temporal,0
25.667749999999998,-3.182175,-48.09878030883445,25.66775,-3.182175,-48.09878030883445,2007,54,Fusi_R,Temporal,0
31.98345,-4.25212,-48.026533411870005,31.98345,-4.25212,-48.026533411870005,2007,54,Fusi_R,Temporal,0
38.6816,-4.477035,-46.44981803850865,38.6816,-4.477035,-46.44981803850865,2009,56,InTem_R,Temporal,0
51.71695,32.40775,28.693178761576903,51.71695,32.40775,28.693178761576903,2027,74,RMFr_R,Frontal,0
58.90345,24.90175,21.9331324260453,58.90345,24.90175,21.9331324260453,2018,65,ParOpr_R,Frontal,0
62.7123,16.71925,14.195918271497952,62.7123,16.71925,14.195918271497952,2018,65,ParOpr_R,Frontal,0
25.89615,-16.08695,-27.49607328052595,25.89615,-16.08695,-27.49607328052595,53,12,Hip_R,Subcortical,0
