aperiodic_offset,aperiodic_exponent,r_squared,error,num_peaks,electrode
8.473983486957724,43302125.075233914,0.9793722918863739,0.05297823394997297,6,hup_elec_0
8.850413755836334,273240701.02417225,0.9783139869463726,0.08251993590838949,6,hup_elec_1
7.824447707154817,10619174.522570327,0.9641585266943559,0.07773500648392417,5,hup_elec_2
6.4007690835481945,6738572.587489243,0.9878325233959208,0.061560165126962135,4,hup_elec_3
9.003561062602387,2341274657.7519307,0.9890638931301619,0.05757862467070131,6,hup_elec_4
8.944652441193302,1056041109.1633178,0.9855747893152226,0.060291424919548295,6,hup_elec_5
9.211354730468319,1181145475.2160053,0.9835858533766529,0.06613568834298453,6,hup_elec_6
7.229324011234692,7719057.291101849,0.9873822897355223,0.06867232369648062,4,hup_elec_7
7.2258131873264935,35557667.83052385,0.9905349516643951,0.051968218321276384,5,hup_elec_8
6.078227486077037,2291838.3593293405,0.9835224202481784,0.06754455936811214,2,hup_elec_9
5.934053216730111,1288047.1480009975,0.9776067413392319,0.07728664256027282,2,hup_elec_10
6.867735676583374,17011758.353601158,0.9885340460047081,0.05262120320376441,4,hup_elec_11
6.6252043752384955,4788044.81583883,0.9781111652609509,0.07244759830246944,4,hup_elec_12
9.273322157329266,1098109582.678902,0.9907009118183464,0.04381366082558354,6,hup_elec_13
6.848503829847897,4122035.446228356,0.9917661131289625,0.050517285677292655,5,hup_elec_14
7.444982780248443,41427305.51859584,0.9860466032440557,0.06439007572358234,4,hup_elec_15
6.7300325905904055,9958486.016187131,0.9904903003402952,0.05651067102836961,4,hup_elec_16
7.517194882609566,55969564.86328786,0.9763286116855605,0.08431322439944922,1,hup_elec_17
6.838434595509202,11803755.428440588,0.9866120486254801,0.06211957271908776,4,hup_elec_18
6.96970736204279,15726538.941792391,0.9845402012088699,0.05557301189228931,4,hup_elec_19
6.641770503695412,1537059.7856910601,0.9865717944010897,0.05220835654040433,4,hup_elec_20
6.199197663439007,1229378.6414816487,0.9909688021728416,0.05143400892062379,5,hup_elec_21
6.997937704614188,10373450.731875708,0.9835529541926565,0.06916771702142327,3,hup_elec_22
6.677769883001639,5207286.071640214,0.988491079554705,0.06141836575823573,4,hup_elec_23
6.959352272821092,8637317.240791408,0.9917837134848111,0.05202516149085238,4,hup_elec_24
6.467266328526019,1729423.2654861861,0.990474417305534,0.055574927274530755,4,hup_elec_25
6.485490792273468,1646458.330506265,0.991884444212239,0.050566340466841296,3,hup_elec_26
6.464806311679679,1441920.4339801234,0.9878146255964458,0.053937198676707036,3,hup_elec_27
7.385462226137297,5160575.639215457,0.9904539447120579,0.04707045203091099,4,hup_elec_28
6.4137874221827245,592258.4261748105,0.9888523982763497,0.054869617592818144,3,hup_elec_29
9.176123931113304,625687410.2356993,0.9856049512893302,0.05027740717936479,6,hup_elec_30
9.260821115186559,341934748.9064214,0.9749243628598842,0.06448813843838291,3,hup_elec_31
6.992723044719679,3544464.779776514,0.9742850308069101,0.0591494479547494,4,hup_elec_32
7.049649390327353,2722814.106600081,0.9840423337952448,0.05081063745520819,4,hup_elec_33
5.5699601516007435,77169.64447460885,0.9933163828561399,0.0496680370096357,6,hup_elec_34
4.363919843797072,578.9729388665595,0.9868083332396751,0.049407819172618724,6,hup_elec_35
4.544664122400191,696.9497131436615,0.9863758754921236,0.05498619140228143,3,hup_elec_36
5.092821886427313,3156.889553039788,0.9939418732673045,0.04283192338427087,3,hup_elec_37
4.955981938747852,2553.5137894440904,0.9902966210257894,0.04660424217778533,3,hup_elec_38
6.693495527399358,129008.78411219781,0.9854165369378224,0.056277850399425546,3,hup_elec_39
3.179279652616506,174.5473055436199,0.9934776683343932,0.04460330426573966,6,hup_elec_40
4.824119069836807,426.6247455494003,0.9951531998044967,0.044670490847223306,6,hup_elec_41
4.193342626743298,105.76880081380574,0.9930228363068663,0.036876268848314825,5,hup_elec_42
4.278461401930429,194.98902614042584,0.9867364185476084,0.04838082045675837,5,hup_elec_43
6.34859972488565,44745.47916148717,0.9637818768559311,0.08252013731912247,0,hup_elec_44
8.195349938626494,3185265.4195438745,0.981772699322443,0.0702709702482249,4,hup_elec_45
4.45331605448228,288.7671192146509,0.9906694779750115,0.05347405862674293,6,hup_elec_46
5.039188150799297,505.38534772069323,0.9897414869138437,0.06517953860006419,2,hup_elec_47
5.62488627864194,2393.919924235234,0.993295408839687,0.0561001416100724,3,hup_elec_48
4.500870564941723,480.2325098145798,0.9939508836206519,0.02838605073696891,6,hup_elec_49
5.249985581624775,2342.3702901828046,0.9872389569605408,0.040936802139084114,5,hup_elec_50
6.046036759876433,19052.5615919014,0.9650510010305761,0.05685247804848703,5,hup_elec_51
5.298829285775759,1137.7247535888819,0.9799601647670927,0.060939788127985645,6,hup_elec_52
4.602227693868294,180.80965654058767,0.986686940072191,0.05315389473348352,5,hup_elec_53
6.2722519224846245,11049.768652180757,0.9926235513883026,0.046577644927559655,5,hup_elec_54
6.9284453232872325,34864.93781263934,0.9918473096555941,0.054300089442651654,5,hup_elec_55
4.838195468542418,1936.4716362936156,0.9644486124450277,0.06192689914892839,5,hup_elec_56
3.7508742746919093,93.46600243068853,0.9696738412433127,0.06089811503052178,4,hup_elec_57
5.496806341079952,14081.164098125155,0.9801729416855829,0.04968024331097726,5,hup_elec_58
5.557453844502115,32132.489732781432,0.9682473376019903,0.0675837271271041,2,hup_elec_59
4.695887024754014,2293.768939209828,0.9853770026384011,0.039919166252010724,5,hup_elec_60
3.674668694032604,78.36282724422445,0.9863265886464068,0.03600975509864784,5,hup_elec_61
4.415227978588067,1161.8360358260993,0.9881969824318382,0.043805953424855895,4,hup_elec_62
5.499470723347046,7703.325685757054,0.9887714042224935,0.05149782756702317,5,hup_elec_63
4.368847677512849,870.3333844930497,0.9841580063192016,0.037357909591725885,6,hup_elec_64
4.606943876941214,876.0185627947087,0.9768861752026297,0.046701468123002646,2,hup_elec_65
4.543969285257616,698.9131225135975,0.9837838443187843,0.04261998431241474,6,hup_elec_66
4.395564939576767,851.5418387355512,0.9788587724438114,0.051185727799414514,4,hup_elec_67
3.7383490982564616,200.82526061722942,0.9832118464309632,0.03483336378387427,5,hup_elec_68
4.429840061993164,1273.7232890623393,0.9671400344686218,0.05263892377170564,4,hup_elec_69
3.676333330098809,477.14135995201036,0.9798896045585411,0.04571113409890531,5,hup_elec_70
4.568550246160503,636.3572812648222,0.9833992730672197,0.05462550149544163,5,hup_elec_71
4.9626927061498,31921.54475224635,0.9880141902238814,0.04853701857640446,5,hup_elec_72
3.712465942449221,2702.5793473282874,0.9841705286176229,0.052504795285806906,3,hup_elec_73
2.804322053471161,14.884138278201965,0.9795977628059189,0.05828661435793046,2,hup_elec_74
3.1096706394453073,23.799185689629095,0.9817022272679506,0.05806922967567144,4,hup_elec_75
2.4576193202187633,12.185183039779954,0.991817021505962,0.03779944763595711,6,hup_elec_76
4.576790733476834,1466.228254319079,0.9462826266898152,0.035609052456540696,2,hup_elec_77
5.948609432167301,28875.815865725093,0.9577094000948309,0.05271472785877786,4,hup_elec_78
6.227694485381653,23935.78220076337,0.9744877819225853,0.05372346185765762,4,hup_elec_79
6.608847705125574,160274.09279972696,0.9813543756558109,0.0382596265360319,6,hup_elec_80
3.0023962664451544,11.82407460473069,0.9946928263234514,0.04403427542183757,6,hup_elec_81
2.8277161221345346,7.668968328231704,0.9877093059476361,0.05758121647319854,1,hup_elec_82
2.7894709416375023,13.2172419414101,0.9857366894655495,0.05518812300466327,6,hup_elec_83
2.7280776640183726,9.289674483167474,0.9886501876807318,0.041576347346477166,3,hup_elec_84
3.8838145715201664,71.77173694306816,0.9939559847985733,0.04850120440087993,3,hup_elec_85
2.949186936046666,5.9498210411819485,0.9791974854107287,0.05881847634557123,2,hup_elec_86
2.505668656854941,6.001702670910271,0.9833267649590325,0.05164808293578495,4,hup_elec_87
3.0732642843025744,8.717051286425315,0.986993642908484,0.05002312333770266,5,hup_elec_88
2.907367147147971,8.401031951986383,0.9942282701378247,0.03904738047984966,4,hup_elec_89
3.306673944601562,23.152973082300562,0.9940296521622984,0.037115801562326044,6,hup_elec_90
2.712084252048527,5.463531996580053,0.9651519584366667,0.07116088001088529,1,hup_elec_91
4.4541189997527875,404.484851509027,0.9930302527493179,0.045024271358997454,5,hup_elec_92
2.8835270154254116,9.409327719031138,0.9837445800143761,0.04403657065404473,4,hup_elec_93
2.9781098161135833,16.100767579930526,0.9841712496348323,0.046588025880601916,5,hup_elec_94
2.5471745629658797,6.443676956197707,0.9707484629113743,0.05732579306342619,4,hup_elec_95
2.383640601497669,3.679399474709998,0.9833101530965,0.04995890781850938,5,hup_elec_96
3.2624842792414808,46.61794870763426,0.9880960184201023,0.043329960585523054,5,hup_elec_97
2.15811550996205,1.5048916057278992,0.9869022306472418,0.03689195580008415,6,hup_elec_98
2.5117826740369,5.962350854236066,0.9797837316413058,0.0454501027941364,5,hup_elec_99
2.762343741979089,4.612829525569298,0.9901950482064616,0.0423298125795192,6,hup_elec_100
3.4090361479890894,18.267486312218207,0.989593325348861,0.05315900962721999,3,hup_elec_101
5.920680451077931,2901.5286576743806,0.9888519818437791,0.05776771485158939,5,hup_elec_102
3.5886768985727877,8.765824894782062,0.9692522669219173,0.0766820690603599,0,hup_elec_103
4.915956559792904,1239.3154408774276,0.9642732191025246,0.08718263937181998,1,hup_elec_104
7.370999442023423,727463.6687133592,0.9869272631295134,0.05035441156301735,3,hup_elec_105
3.885027954269001,82.13657725211974,0.9781728720880282,0.055220373596982404,4,hup_elec_106
4.0879278565781565,120.77038334781582,0.9826116250881057,0.045732840391125906,5,hup_elec_107
14.121449407395572,2895029163022.121,0.9734362457198411,0.05225287317648079,6,hup_elec_108
12.529107246652508,70757413278.50288,0.981932552571418,0.03896200506779633,6,hup_elec_109
11.130926927333707,2748886291.7825255,0.963658278333655,0.05686665940822944,4,hup_elec_110
4.1343733129853,141.54523177065605,0.9893479412745009,0.04380006299758352,5,hup_elec_111
4.5330690548286725,476.4433667001076,0.9870865182434674,0.05064332929901544,4,hup_elec_112
8.885078594488627,31095455.292758692,0.9862058658517366,0.04920522170202042,4,hup_elec_113
9.959897262810195,671889766.0704337,0.9534532546052669,0.07298494925483204,5,hup_elec_114
10.721781483111608,2392996585.8029437,0.9504491803654906,0.05591219715817319,5,hup_elec_115
13.926744022330958,2588267786064.7153,0.9420019797513587,0.06315592863541918,5,hup_elec_116
6.602219105268696,73979.62339182687,0.9878757079832569,0.045075054480236326,6,hup_elec_117
9.879216650268914,141037031.4591148,0.981125682260805,0.05885946701612146,4,hup_elec_118
10.7794691606397,2946234366.4797993,0.9732250858849899,0.06154748453142786,4,hup_elec_119
5.951867805558813,16605.747394936378,0.9204686010872257,0.07738172005623827,4,hup_elec_120
7.3815370599566466,287951.3742037165,0.9714070261836515,0.05601594660091481,4,hup_elec_121
4.099706593652391,85.5275541905167,0.9930682284603239,0.034563667117193914,6,hup_elec_122
5.2716644436575715,6075.206346715465,0.9921411862951507,0.03958345985927587,6,hup_elec_123
6.586260773115852,237429.91131475524,0.9864991311394145,0.04771936850570901,5,hup_elec_124
4.956110041492825,3867.860097105957,0.9176706802935565,0.11377625800298588,1,hup_elec_125
3.3316213845080918,29.194884158635777,0.9811169323027816,0.04642360570490002,5,hup_elec_126
4.257121816819335,220.40454809209987,0.9822259146501754,0.051713949316449126,5,hup_elec_127
6.119342913755743,17908.557705531515,0.9708463098692062,0.09361910221089795,1,hup_elec_128
6.9054556479271225,117431.05895447127,0.9842270892369258,0.06678756394826985,2,hup_elec_129
5.399430859412649,1045.2674527900122,0.9952935682963614,0.04256030556289532,6,hup_elec_130
4.001574352776583,369.18497238607597,0.9908541588744407,0.06178707142458267,1,hup_elec_131
4.595484050506791,2978.7142924170994,0.9960954554672301,0.03946754545089056,5,hup_elec_132
4.870705392509494,3186.8071552165497,0.9884231449187573,0.06238963663231119,3,hup_elec_133
5.961075364825031,15093.359601755901,0.9583008593983164,0.07449849678998398,4,hup_elec_134
4.890183229663065,1100.2151583865743,0.9903352022068413,0.03774080333992502,6,hup_elec_135
4.367320888825737,291.8299568702251,0.987145076136023,0.03511424780027187,6,hup_elec_136
4.642748955754976,525.8379730088948,0.9819858960568406,0.04279845749221283,5,hup_elec_137
5.18021595879886,229.61413600961538,0.9869225224978612,0.06545028804154478,3,hup_elec_138
6.462316107536985,25342.02600592539,0.9870150627161954,0.04801371360929994,5,hup_elec_139
5.648754987437185,1890.9697528122665,0.990439880806079,0.04842462957954801,5,hup_elec_140
6.224922885240704,8323.832449910946,0.9912937194244982,0.04484343750953019,3,hup_elec_141
0.13116878964496367,0.10352746914999202,0.9725083532396469,0.03936797288567832,6,hup_elec_142
4.3515239309596,5241.221312366664,0.851697086141631,0.07532731236342348,5,hup_elec_143
9.672678209046456,249750374.10285163,0.9651136544756539,0.04699884531236318,6,hup_elec_144
6.296381336673445,22855.589740292548,0.9813813502831492,0.05480511295564164,2,hup_elec_145
5.833186240124492,9729.032007402813,0.9759669512896475,0.055900731887944595,5,hup_elec_146
4.906102455070366,1707.8848839705731,0.9718882268028017,0.06244533053953153,2,hup_elec_147
5.316133249497116,6242.1088751147345,0.9804726881261142,0.05542945850435253,3,hup_elec_148
5.130230791736618,17986.773106400055,0.9917750368519404,0.04724382734878464,4,hup_elec_149
4.0471913350167315,510.46085374246604,0.9620783932206387,0.05660660440184481,2,hup_elec_150
4.326952086646142,1019.6906401801904,0.9325388833222289,0.05693925133300525,1,hup_elec_151
4.977542650403517,5835.192784448247,0.9811751505374189,0.03163641403291007,6,hup_elec_152
5.157130177288919,37271.20989662462,0.8951500861783416,0.08065042450729033,5,hup_elec_153
2.610736975503753,88.04702216939388,0.9328877846661798,0.07268337492054823,2,hup_elec_154
3.9159010479152605,368.9717948221935,0.9744008865750977,0.039184823533354854,6,hup_elec_155
4.60128778957668,1878.439495239321,0.9720959629268875,0.039319590062794764,6,hup_elec_156
3.234372123083104,84.28457543911605,0.9552461239719262,0.052396552635882485,4,hup_elec_157
1.0322450359131092,2.3421048042229184,0.9646481822723313,0.0454109850619351,4,hup_elec_158
7.605429004086023,23100290.484626852,0.9696144690281026,0.04349904178402773,4,hup_elec_159
5.237016002660663,35355.53004726072,0.9208980034196846,0.053925830094489605,1,hup_elec_160
6.562477378897348,607440.9270227809,0.9727452236216162,0.037133261774803826,5,hup_elec_161
3.887122046651184,679.1176754119274,0.9027855107353824,0.057987729924095795,2,hup_elec_162
5.3782523610071165,19100.833363909,0.9811004774775713,0.04153804695474369,5,hup_elec_163
7.463586090260589,931489.9148863149,0.9866406901827828,0.05130589408612895,4,hup_elec_164
3.404092281507359,27.71567456580042,0.9916032052075223,0.04238471449299022,5,hup_elec_165
4.405414179755155,250.40171814646052,0.9880419791165409,0.05036385839808143,2,hup_elec_166
4.3507835397186625,236.01285087615503,0.9891541810601793,0.04255472991428702,4,hup_elec_167
4.357829907140855,314.4995048859781,0.9903626818013407,0.04046540144494514,5,hup_elec_168
5.04821020198817,3355.150116031465,0.9905198028066353,0.04365179912534483,5,hup_elec_169
5.4419648958183835,3462.8366362015313,0.9879462191442168,0.042074505939403664,4,hup_elec_170
5.229884437977552,2396.6204496933733,0.9832302133548995,0.04829060596442406,2,hup_elec_171
4.139967115111828,226.61017870261918,0.9776538390551271,0.05690235683263673,1,hup_elec_172
4.541898004542605,723.3309902965584,0.9815382166922462,0.05985061944305121,5,hup_elec_173
5.637766690475515,4141.929455651567,0.9948383045159908,0.037918612975061224,6,hup_elec_174
5.201302913854638,1415.6163889508955,0.9870637319828389,0.05580655783553649,4,hup_elec_175
4.361778498298046,714.6170416777328,0.9933669743353374,0.03806874457801533,6,hup_elec_176
4.389747540043596,288.09451461681726,0.9913067162042234,0.04665212696244584,6,hup_elec_177
5.122681167070205,1417.4173896677498,0.9920182257224569,0.03939892078714802,6,hup_elec_178
4.217570824256229,226.47693380842642,0.9940101417978949,0.03603392844254032,5,hup_elec_179
4.167964457070019,272.0821472959013,0.9911020655380606,0.04237807451992504,6,hup_elec_180
4.729395072467193,1206.9225889481477,0.9839120988429437,0.0418389222618851,5,hup_elec_181
4.594754934325403,792.5626893731817,0.9846102063028901,0.03467617267618603,4,hup_elec_182
4.9016774741209215,908.1775638366602,0.9849513803860032,0.04284910587282655,5,hup_elec_183
4.831847593605382,806.1318015083971,0.9794152693838488,0.05514629835181154,5,hup_elec_184
4.790081980575478,730.3156189739876,0.9734794967647704,0.05913505379592934,2,hup_elec_185
4.571882318509267,720.0220555199,0.9894525928572715,0.03934311282224652,6,hup_elec_186
5.121673001362862,1259.3011728699419,0.9760867582705177,0.04451279263094568,6,hup_elec_187
5.105818778097694,1166.0000061715484,0.9773017110298496,0.043825806336751545,5,hup_elec_188
5.104238208568516,599.2456246058448,0.9803649443300922,0.058067998727264064,3,hup_elec_189
4.71060463795203,87.79418042757622,0.9850489315030229,0.05069644945565283,1,hup_elec_190
4.338827424946915,164.51175340812918,0.9805461532761081,0.06172299989069178,3,hup_elec_191
3.8828897492709507,2140.6294747335746,0.9926544269639728,0.04321169578926409,5,hup_elec_192
4.23848247133325,3566.528788544162,0.9906790489618479,0.053834474469965206,2,hup_elec_193
4.819428691383876,861.7592689452187,0.9688504621828569,0.05754737349466687,2,hup_elec_194
5.290499051548392,3196.758229060482,0.9376716970002604,0.06255604055377768,1,hup_elec_195
5.1537060064355185,1220.6608930969383,0.9741097908882778,0.057268945104250915,1,hup_elec_196
4.944467142420442,886.1296022214433,0.9805849730254151,0.04927340699822656,1,hup_elec_197
5.348076924937828,2655.429090255016,0.9856575595749779,0.045877970843995565,3,hup_elec_198
5.797981589026211,6668.649269206696,0.9932274865668222,0.03953327561124444,5,hup_elec_199
6.422976694967306,39142.34367629549,0.9881728649898501,0.06694454254939368,2,hup_elec_200
4.646085563138845,524.2468323012306,0.9886854063329398,0.04379094568143285,6,hup_elec_201
4.116539431138651,133.22859304728212,0.9906932179395418,0.03945212709596418,4,hup_elec_202
4.453137050525415,300.73890243795705,0.9877151484851215,0.05052078247446148,4,hup_elec_203
5.086848169749961,2612.108146847202,0.9739517895356534,0.04306923744644783,6,hup_elec_204
5.632588823515029,6042.851580206244,0.9839855416429224,0.04629929926747417,5,hup_elec_205
4.826198194680204,1667.7119467031555,0.9821968206379135,0.05113013077629385,1,hup_elec_206
5.1447434784598265,1572.6949523648998,0.9799373390547397,0.047300119513330935,4,hup_elec_207
5.154017703770277,1853.2511324261309,0.9846026172815484,0.03773090683427459,6,hup_elec_208
4.688506549916835,601.3510438171633,0.9825080849367287,0.04350728161872148,5,hup_elec_209
4.712844430619845,552.6528541685825,0.9791540478429723,0.058260330209476956,5,hup_elec_210
4.917854693357171,565.6799810782835,0.9815425972116567,0.05669630252118293,4,hup_elec_211
4.759173305726484,245.64512220501638,0.9801113774149208,0.05717974894659315,2,hup_elec_212
5.4046989610348755,2500.7858530264893,0.9846216210128012,0.0438535136132961,3,hup_elec_213
4.6223537841170055,395.67626524978044,0.9789998376390048,0.04670372682425048,4,hup_elec_214
3.227841913126279,16.295068385493312,0.9922275800670821,0.06758071293801407,2,hup_elec_215
3.1188678615160708,4.281467776836197,0.9771066733932907,0.08143185403957282,5,hup_elec_216
2.92785032610385,3.8990144261796105,0.993832433855604,0.05302469798193644,5,hup_elec_217
2.054040011022109,10.67560661145151,0.9866597099672257,0.05331769901532412,5,hup_elec_218
2.011042878057361,31.325425979168465,0.9872909840635238,0.05370971255390485,5,hup_elec_219
2.336367431220907,71.86469139078251,0.9896539952849173,0.049750123586282294,5,hup_elec_220
2.286451266137749,12.924625554895607,0.9913436299431275,0.0626496809355083,3,hup_elec_221
2.8187766048573035,57.882818090077635,0.9947659736337635,0.05282307974881308,3,hup_elec_222
4.086201453339704,25.648219147333897,0.9971025261828175,0.0471948957461822,6,hup_elec_223
3.000375474171389,0.45032101748222175,0.989529699803339,0.05279501541052169,5,hup_elec_224
3.4659627860093742,2.437958592304603,0.9927456069261399,0.043364526556954844,3,hup_elec_225
3.72190855367701,7.452648132956073,0.9924873451278757,0.0507192048258708,5,hup_elec_226
3.5299633323768904,8.739946642619882,0.9891015426246601,0.05158698986930003,3,hup_elec_227
4.012654669947584,12.471121553009947,0.9895838131229766,0.05271408425827763,3,hup_elec_228
3.608963593066735,13.871092766309589,0.9946999303289765,0.04392563475215752,5,hup_elec_229
2.8571573514038295,23.7432968111591,0.9943539876060314,0.038053182501079405,4,hup_elec_230
3.514287189516312,6.46205547926299,0.9918909496725222,0.048130603221271565,5,hup_elec_231
3.5345060214535664,13.580087829469287,0.9900354977925829,0.04814471304049673,5,hup_elec_232
2.931403208320865,10.91826875887653,0.9934237733192911,0.040101182280732006,5,hup_elec_233
4.048904768597054,632.7275235764754,0.9901145239669574,0.05783240080562849,6,hup_elec_234
2.8127948665490403,61.51084334728223,0.9928288973959697,0.046114101675884735,6,hup_elec_235
2.570024239348879,23.4830459679509,0.9928372050706181,0.046867563258574954,5,hup_elec_236
3.7083486159281427,94.54650284590765,0.9938118978372781,0.0457868697901728,5,hup_elec_237
3.1549270107112957,7.707558582093029,0.9907852351264101,0.044400807704710984,3,hup_elec_238
3.1318499113181404,18.834998622343207,0.9767185760789526,0.056411934871242006,0,hup_elec_239
2.7401592893207454,14.770267233975936,0.9911732472446911,0.038808099147312224,5,hup_elec_240
2.6953239511820235,13.954509082765043,0.9737657256544854,0.04938929986217731,5,hup_elec_241
